week,date,year,uniqueinds,weeklyresid,weeklyreldev,n_weeklyresid,date,MonthStart,GroupSize,GroupSize_ExcPups
29,22/07/2003,2003,10,-50.97481256,0.933320178,31,22/07/2003,01/07/2003,20.01951719,20.01951719
30,29/07/2003,2003,12,-43.66362372,0.942734511,41,29/07/2003,01/07/2003,20.01951719,20.01951719
31,05/08/2003,2003,12,-45.14123879,0.939959665,41,05/08/2003,01/08/2003,19.00698582,19.00698582
32,12/08/2003,2003,12,-53.57439101,0.929629918,39,12/08/2003,01/08/2003,19.00698582,19.00698582
33,19/08/2003,2003,14,-62.22967056,0.917903857,46,19/08/2003,01/08/2003,19.00698582,19.00698582
34,26/08/2003,2003,13,-64.61264687,0.914495946,31,26/08/2003,01/08/2003,19.00698582,19.00698582
35,02/09/2003,2003,11,-63.44785819,0.918422819,29,02/09/2003,01/09/2003,18.76734306,18.75550874
36,09/09/2003,2003,13,-61.43198178,0.918686884,31,09/09/2003,01/09/2003,18.76734306,18.75550874
37,16/09/2003,2003,11,-64.38419127,0.91608353,27,16/09/2003,01/09/2003,18.76734306,18.75550874
38,23/09/2003,2003,11,-41.94190686,0.946214979,27,23/09/2003,01/09/2003,18.76734306,18.75550874
39,30/09/2003,2003,11,-11.29711072,0.985517495,31,30/09/2003,01/10/2003,14.524896,14.524896
40,07/10/2003,2003,12,-4.025501131,0.995887357,37,07/10/2003,01/10/2003,14.524896,14.524896
41,14/10/2003,2003,13,11.29325208,1.015467529,34,14/10/2003,01/10/2003,14.524896,14.524896
42,21/10/2003,2003,10,55.69218794,1.072991733,33,21/10/2003,01/10/2003,14.524896,14.524896
43,28/10/2003,2003,10,58.07215615,1.076380417,32,28/10/2003,01/10/2003,14.524896,14.524896
44,04/11/2003,2003,11,31.58098821,1.041773178,34,04/11/2003,01/11/2003,12.06558878,11.92558878
45,11/11/2003,2003,10,16.981061,1.022473168,33,11/11/2003,01/11/2003,12.06558878,11.92558878
46,18/11/2003,2003,10,50.23742619,1.065820222,34,18/11/2003,01/11/2003,12.06558878,11.92558878
47,25/11/2003,2003,11,68.71285095,1.089437725,30,25/11/2003,01/11/2003,12.06558878,11.92558878
48,02/12/2003,2003,12,80.57531409,1.105287318,40,02/12/2003,01/12/2003,10.85655528,10.13396337
49,09/12/2003,2003,11,62.56218963,1.084112858,42,09/12/2003,01/12/2003,10.85655528,10.13396337
50,16/12/2003,2003,12,53.25044119,1.071678789,41,16/12/2003,01/12/2003,10.85655528,10.13396337
51,23/12/2003,2003,12,28.86122035,1.037485398,42,23/12/2003,01/12/2003,10.85655528,10.13396337
52,30/12/2003,2003,11,11.91982112,1.015134153,37,30/12/2003,01/12/2003,10.85655528,10.13396337
1,07/01/2004,2004,11,-18.06425838,0.974694257,23,07/01/2004,01/01/2004,12.41450034,10.30199884
2,14/01/2004,2004,9,19.34416663,1.025398616,17,14/01/2004,01/01/2004,12.41450034,10.30199884
3,21/01/2004,2004,9,38.47565379,1.051133841,32,21/01/2004,01/01/2004,12.41450034,10.30199884
4,28/01/2004,2004,9,35.8235591,1.045998995,33,28/01/2004,01/01/2004,12.41450034,10.30199884
5,04/02/2004,2004,12,41.44465304,1.055313352,40,04/02/2004,01/02/2004,12.43051717,10.13908708
6,11/02/2004,2004,11,23.30317819,1.031859035,31,11/02/2004,01/02/2004,12.43051717,10.13908708
7,18/02/2004,2004,12,15.61125338,1.020771874,37,18/02/2004,01/02/2004,12.43051717,10.13908708
8,25/02/2004,2004,11,33.33149024,1.044233205,29,25/02/2004,01/02/2004,12.43051717,10.13908708
9,03/03/2004,2004,11,34.91634516,1.047144874,40,03/03/2004,01/03/2004,14.08351749,11.73734115
10,10/03/2004,2004,12,25.53928197,1.034067972,47,10/03/2004,01/03/2004,14.08351749,11.73734115
11,17/03/2004,2004,10,20.28079194,1.026245514,44,17/03/2004,01/03/2004,14.08351749,11.73734115
12,24/03/2004,2004,10,17.65662538,1.022794586,35,24/03/2004,01/03/2004,14.08351749,11.73734115
13,31/03/2004,2004,11,18.53293081,1.023885133,37,31/03/2004,01/04/2004,15.77570367,12.32769298
14,07/04/2004,2004,11,22.30757884,1.028005603,27,07/04/2004,01/04/2004,15.77570367,12.32769298
15,14/04/2004,2004,8,37.64228318,1.048970337,32,14/04/2004,01/04/2004,15.77570367,12.32769298
16,21/04/2004,2004,10,36.95134952,1.048287578,32,21/04/2004,01/04/2004,15.77570367,12.32769298
17,28/04/2004,2004,11,43.54246703,1.05693274,28,28/04/2004,01/04/2004,15.77570367,12.32769298
18,05/05/2004,2004,10,38.90262324,1.052008329,26,05/05/2004,01/05/2004,16.40168736,14.64118011
19,12/05/2004,2004,12,27.29294837,1.036136984,34,12/05/2004,01/05/2004,16.40168736,14.64118011
20,19/05/2004,2004,11,27.06794912,1.035808551,34,19/05/2004,01/05/2004,16.40168736,14.64118011
21,26/05/2004,2004,10,29.04330757,1.038728992,42,26/05/2004,01/05/2004,16.40168736,14.64118011
22,02/06/2004,2004,12,25.23558032,1.033360001,48,02/06/2004,01/06/2004,16.47816352,15.5353797
23,09/06/2004,2004,11,28.84470807,1.037787884,38,09/06/2004,01/06/2004,16.47816352,15.5353797
24,16/06/2004,2004,11,15.09293626,1.019478736,38,16/06/2004,01/06/2004,16.47816352,15.5353797
25,23/06/2004,2004,11,20.40443976,1.02613218,46,23/06/2004,01/06/2004,16.47816352,15.5353797
26,30/06/2004,2004,11,13.41484435,1.017419449,38,30/06/2004,01/07/2004,16.01106215,15.51544811
27,07/07/2004,2004,12,8.641908454,1.011199355,36,07/07/2004,01/07/2004,16.01106215,15.51544811
28,14/07/2004,2004,11,5.022144332,1.006576932,36,14/07/2004,01/07/2004,16.01106215,15.51544811
29,21/07/2004,2004,10,5.320734213,1.006752045,23,21/07/2004,01/07/2004,16.01106215,15.51544811
30,28/07/2004,2004,11,4.420070434,1.00564209,41,28/07/2004,01/07/2004,16.01106215,15.51544811
31,04/08/2004,2004,11,9.538293332,1.012178602,43,04/08/2004,01/08/2004,16.47560905,15.7729856
32,11/08/2004,2004,11,9.989362947,1.012308252,46,11/08/2004,01/08/2004,16.47560905,15.7729856
33,18/08/2004,2004,11,8.508485642,1.010423502,41,18/08/2004,01/08/2004,16.47560905,15.7729856
34,25/08/2004,2004,11,-0.223409377,0.998963857,34,25/08/2004,01/08/2004,16.47560905,15.7729856
35,01/09/2004,2004,11,2.301120474,1.002424978,30,01/09/2004,01/09/2004,15.62470267,14.68227843
36,08/09/2004,2004,11,0.79063018,1.000436133,32,08/09/2004,01/09/2004,15.62470267,14.68227843
37,15/09/2004,2004,11,3.044114294,1.003714018,28,15/09/2004,01/09/2004,15.62470267,14.68227843
38,22/09/2004,2004,11,-1.925870691,0.997243568,24,22/09/2004,01/09/2004,15.62470267,14.68227843
39,29/09/2004,2004,11,21.60196662,1.028153354,27,29/09/2004,01/09/2004,15.62470267,14.68227843
40,06/10/2004,2004,11,29.50016034,1.038401148,36,06/10/2004,01/10/2004,14.13658807,13.3514688
41,13/10/2004,2004,9,35.03440196,1.045250575,33,13/10/2004,01/10/2004,14.13658807,13.3514688
42,20/10/2004,2004,12,30.90103479,1.040373825,34,20/10/2004,01/10/2004,14.13658807,13.3514688
43,27/10/2004,2004,11,49.65251579,1.065092378,35,27/10/2004,01/10/2004,14.13658807,13.3514688
44,03/11/2004,2004,11,60.59269065,1.080741848,36,03/11/2004,01/11/2004,12.90165243,11.37760297
45,10/11/2004,2004,10,51.7974458,1.067535561,31,10/11/2004,01/11/2004,12.90165243,11.37760297
46,17/11/2004,2004,10,52.61239279,1.068734631,34,17/11/2004,01/11/2004,12.90165243,11.37760297
47,24/11/2004,2004,12,35.97342934,1.047206535,40,24/11/2004,01/11/2004,12.90165243,11.37760297
48,01/12/2004,2004,12,33.13714882,1.043211965,50,01/12/2004,01/12/2004,12.93738066,11.79897951
49,08/12/2004,2004,11,30.71866171,1.040690846,43,08/12/2004,01/12/2004,12.93738066,11.79897951
50,15/12/2004,2004,12,48.91143827,1.063305574,37,15/12/2004,01/12/2004,12.93738066,11.79897951
51,22/12/2004,2004,12,46.46066203,1.059576802,25,22/12/2004,01/12/2004,12.93738066,11.79897951
52,29/12/2004,2004,12,12.59058849,1.016282757,40,29/12/2004,01/12/2004,12.93738066,11.79897951
1,07/01/2005,2005,12,-16.38728817,0.978842468,31,07/01/2005,01/01/2005,13.21313909,11.38414032
2,14/01/2005,2005,12,-34.05502182,0.955116815,31,14/01/2005,01/01/2005,13.21313909,11.38414032
3,21/01/2005,2005,11,-19.97609386,0.974287304,21,21/01/2005,01/01/2005,13.21313909,11.38414032
4,28/01/2005,2005,10,8.31669252,1.010342822,19,28/01/2005,01/01/2005,13.21313909,11.38414032
5,04/02/2005,2005,12,10.34129025,1.013028708,22,04/02/2005,01/02/2005,13.5059863,12.58156199
6,11/02/2005,2005,12,5.819257852,1.007001162,35,11/02/2005,01/02/2005,13.5059863,12.58156199
7,18/02/2005,2005,11,5.912767149,1.007287272,34,18/02/2005,01/02/2005,13.5059863,12.58156199
8,25/02/2005,2005,12,11.48152349,1.013729097,32,25/02/2005,01/02/2005,13.5059863,12.58156199
9,04/03/2005,2005,13,-2.526696566,0.996505213,37,04/03/2005,01/03/2005,14.64940783,13.56270834
10,11/03/2005,2005,14,-5.569843501,0.99170632,40,11/03/2005,01/03/2005,14.64940783,13.56270834
11,18/03/2005,2005,14,-12.65763746,0.983230547,50,18/03/2005,01/03/2005,14.64940783,13.56270834
12,25/03/2005,2005,12,12.52464662,1.016105723,38,25/03/2005,01/03/2005,14.64940783,13.56270834
13,01/04/2005,2005,12,17.39142963,1.022941039,39,01/04/2005,01/04/2005,16.36386244,13.46980992
14,08/04/2005,2005,13,13.98518879,1.018153636,37,08/04/2005,01/04/2005,16.36386244,13.46980992
15,15/04/2005,2005,12,22.13867931,1.029078407,40,15/04/2005,01/04/2005,16.36386244,13.46980992
16,22/04/2005,2005,11,19.01840739,1.024733949,32,22/04/2005,01/04/2005,16.36386244,13.46980992
17,29/04/2005,2005,12,23.79759257,1.030700795,43,29/04/2005,01/04/2005,16.36386244,13.46980992
18,06/05/2005,2005,12,31.91574473,1.041190187,40,06/05/2005,01/05/2005,16.47060057,14.39351225
19,13/05/2005,2005,12,30.77524007,1.039888524,38,13/05/2005,01/05/2005,16.47060057,14.39351225
20,20/05/2005,2005,14,23.58108131,1.030290558,40,20/05/2005,01/05/2005,16.47060057,14.39351225
21,27/05/2005,2005,14,33.91049117,1.042828177,48,27/05/2005,01/05/2005,16.47060057,14.39351225
22,03/06/2005,2005,14,29.07526961,1.037128131,50,03/06/2005,01/06/2005,16.0277164,15.21604973
23,10/06/2005,2005,13,42.07973024,1.053289361,46,10/06/2005,01/06/2005,16.0277164,15.21604973
24,17/06/2005,2005,13,44.15139528,1.056329035,44,17/06/2005,01/06/2005,16.0277164,15.21604973
25,24/06/2005,2005,13,30.63817089,1.039206308,35,24/06/2005,01/06/2005,16.0277164,15.21604973
26,01/07/2005,2005,14,29.94821673,1.038696949,41,01/07/2005,01/07/2005,15.03993193,14.69571196
27,08/07/2005,2005,11,10.17495907,1.013325597,26,08/07/2005,01/07/2005,15.03993193,14.69571196
28,15/07/2005,2005,12,16.13024472,1.021172832,29,15/07/2005,01/07/2005,15.03993193,14.69571196
29,22/07/2005,2005,14,16.24249094,1.020957026,41,22/07/2005,01/07/2005,15.03993193,14.69571196
30,29/07/2005,2005,13,9.269959558,1.012659621,43,29/07/2005,01/07/2005,15.03993193,14.69571196
31,05/08/2005,2005,12,17.45146199,1.022814649,38,05/08/2005,01/08/2005,15.94912933,15.16898817
32,12/08/2005,2005,12,16.36173294,1.021573523,34,12/08/2005,01/08/2005,15.94912933,15.16898817
33,19/08/2005,2005,13,12.87777798,1.017100993,40,19/08/2005,01/08/2005,15.94912933,15.16898817
34,26/08/2005,2005,12,2.315264122,1.003392412,36,26/08/2005,01/08/2005,15.94912933,15.16898817
35,02/09/2005,2005,11,4.443807432,1.005665249,33,02/09/2005,01/09/2005,15.85149099,14.84166956
36,09/09/2005,2005,12,7.123617,1.00944153,43,09/09/2005,01/09/2005,15.85149099,14.84166956
37,16/09/2005,2005,13,2.976158328,1.004119181,37,16/09/2005,01/09/2005,15.85149099,14.84166956
38,23/09/2005,2005,13,-0.138545749,0.999815321,46,23/09/2005,01/09/2005,15.85149099,14.84166956
39,30/09/2005,2005,13,12.93998088,1.017136323,38,30/09/2005,01/10/2005,16.41967271,14.73670224
40,07/10/2005,2005,13,23.23735838,1.028828612,25,07/10/2005,01/10/2005,16.41967271,14.73670224
41,14/10/2005,2005,13,19.78034095,1.025531319,40,14/10/2005,01/10/2005,16.41967271,14.73670224
42,21/10/2005,2005,13,34.01859989,1.043736916,45,21/10/2005,01/10/2005,16.41967271,14.73670224
43,28/10/2005,2005,13,15.56370052,1.020590584,42,28/10/2005,01/10/2005,16.41967271,14.73670224
44,04/11/2005,2005,12,24.79014025,1.032300245,43,04/11/2005,01/11/2005,16.0893046,14.59134542
45,11/11/2005,2005,12,28.98495967,1.03714795,45,11/11/2005,01/11/2005,16.0893046,14.59134542
46,18/11/2005,2005,12,24.30846092,1.031525213,39,18/11/2005,01/11/2005,16.0893046,14.59134542
47,25/11/2005,2005,13,16.60132848,1.021297427,36,25/11/2005,01/11/2005,16.0893046,14.59134542
48,02/12/2005,2005,12,7.338946226,1.01059487,37,02/12/2005,01/12/2005,16.86262907,15.69189918
49,09/12/2005,2005,14,-9.305946961,0.988117359,55,09/12/2005,01/12/2005,16.86262907,15.69189918
50,16/12/2005,2005,14,-28.2290879,0.963483525,55,16/12/2005,01/12/2005,16.86262907,15.69189918
51,23/12/2005,2005,13,-28.61285663,0.963722238,40,23/12/2005,01/12/2005,16.86262907,15.69189918
52,30/12/2005,2005,13,-40.95662931,0.948322642,27,30/12/2005,01/12/2005,16.86262907,15.69189918
1,07/01/2006,2006,11,10.87092395,1.01441283,35,07/01/2006,01/01/2006,17.27114083,15.34805578
2,14/01/2006,2006,10,26.1122784,1.034337513,26,14/01/2006,01/01/2006,17.27114083,15.34805578
3,21/01/2006,2006,8,36.99621,1.046903839,23,21/01/2006,01/01/2006,17.27114083,15.34805578
4,28/01/2006,2006,9,55.63241594,1.072251556,23,28/01/2006,01/01/2006,17.27114083,15.34805578
5,04/02/2006,2006,10,64.13900197,1.081479834,23,04/02/2006,01/02/2006,15.46210079,14.36554094
6,11/02/2006,2006,9,44.29496978,1.05578956,25,11/02/2006,01/02/2006,15.46210079,14.36554094
7,18/02/2006,2006,13,49.66527065,1.063447316,26,18/02/2006,01/02/2006,15.46210079,14.36554094
8,25/02/2006,2006,9,45.85183427,1.058013542,16,25/02/2006,01/02/2006,15.46210079,14.36554094
9,04/03/2006,2006,10,31.20406591,1.041327663,24,04/03/2006,01/03/2006,15.98705746,14.95937669
10,11/03/2006,2006,13,35.258066,1.045809792,31,11/03/2006,01/03/2006,15.98705746,14.95937669
11,18/03/2006,2006,10,20.38161591,1.027708316,21,18/03/2006,01/03/2006,15.98705746,14.95937669
12,25/03/2006,2006,13,23.69534946,1.03108198,31,25/03/2006,01/03/2006,15.98705746,14.95937669
13,01/04/2006,2006,11,26.38174974,1.035226972,28,01/04/2006,01/04/2006,17.50106108,15.48027665
14,08/04/2006,2006,11,24.31255351,1.031105291,18,08/04/2006,01/04/2006,17.50106108,15.48027665
15,15/04/2006,2006,13,17.95597126,1.022965478,29,15/04/2006,01/04/2006,17.50106108,15.48027665
16,22/04/2006,2006,13,14.59421905,1.018399807,20,22/04/2006,01/04/2006,17.50106108,15.48027665
17,29/04/2006,2006,11,25.61934565,1.032842492,22,29/04/2006,01/04/2006,17.50106108,15.48027665
18,06/05/2006,2006,13,21.11038535,1.027145306,25,06/05/2006,01/05/2006,18.01002875,16.66390553
19,13/05/2006,2006,13,15.24011678,1.019328102,30,13/05/2006,01/05/2006,18.01002875,16.66390553
20,20/05/2006,2006,11,27.04985943,1.036481292,14,20/05/2006,01/05/2006,18.01002875,16.66390553
21,27/05/2006,2006,12,0.690366459,1.002620315,28,27/05/2006,01/05/2006,18.01002875,16.66390553
22,03/06/2006,2006,13,25.66569455,1.03292371,24,03/06/2006,01/06/2006,18.59230769,16.39230769
23,10/06/2006,2006,14,37.23756837,1.048140094,40,10/06/2006,01/06/2006,18.59230769,16.39230769
24,17/06/2006,2006,10,32.01253377,1.040813478,20,17/06/2006,01/06/2006,18.59230769,16.39230769
25,24/06/2006,2006,11,34.53087455,1.045578916,20,24/06/2006,01/06/2006,18.59230769,16.39230769
26,01/07/2006,2006,13,14.47686874,1.019263539,28,01/07/2006,01/07/2006,17.93033302,17.64461873
27,08/07/2006,2006,13,19.57412308,1.025893978,31,08/07/2006,01/07/2006,17.93033302,17.64461873
28,15/07/2006,2006,13,20.45923004,1.02726883,31,15/07/2006,01/07/2006,17.93033302,17.64461873
29,22/07/2006,2006,13,24.43944693,1.031511946,36,22/07/2006,01/07/2006,17.93033302,17.64461873
30,29/07/2006,2006,13,25.11496517,1.032820402,35,29/07/2006,01/07/2006,17.93033302,17.64461873
31,05/08/2006,2006,10,18.63224535,1.024488907,18,05/08/2006,01/08/2006,15.14160117,15.14160117
32,12/08/2006,2006,12,16.48312965,1.021712052,23,12/08/2006,01/08/2006,15.14160117,15.14160117
33,19/08/2006,2006,13,4.588806397,1.006157764,26,19/08/2006,01/08/2006,15.14160117,15.14160117
34,26/08/2006,2006,14,5.084221687,1.007343279,30,26/08/2006,01/08/2006,15.14160117,15.14160117
35,02/09/2006,2006,13,-8.931755069,0.989441915,47,02/09/2006,01/09/2006,16.2347037,15.51917989
36,09/09/2006,2006,13,-14.38740543,0.982443158,39,09/09/2006,01/09/2006,16.2347037,15.51917989
37,16/09/2006,2006,13,-21.56938497,0.973425423,43,16/09/2006,01/09/2006,16.2347037,15.51917989
38,23/09/2006,2006,13,-31.22387745,0.96148903,39,23/09/2006,01/09/2006,16.2347037,15.51917989
39,30/09/2006,2006,13,-39.16254483,0.950756599,40,30/09/2006,01/10/2006,17.27285546,15.74977201
40,07/10/2006,2006,11,-41.37604755,0.948789074,31,07/10/2006,01/10/2006,17.27285546,15.74977201
41,14/10/2006,2006,2,4.49443717,1.005674963,2,14/10/2006,01/10/2006,17.27285546,15.74977201
42,21/10/2006,2006,14,0.741166821,1.002695099,53,21/10/2006,01/10/2006,17.27285546,15.74977201
43,28/10/2006,2006,14,-3.551005292,0.997394015,39,28/10/2006,01/10/2006,17.27285546,15.74977201
44,04/11/2006,2006,13,3.038113643,1.005173165,26,04/11/2006,01/11/2006,18.03275078,16.79801689
46,18/11/2006,2006,14,-19.79978036,0.975262114,43,18/11/2006,01/11/2006,18.03275078,16.79801689
47,25/11/2006,2006,13,-15.21646023,0.981025913,36,25/11/2006,01/11/2006,18.03275078,16.79801689
48,02/12/2006,2006,14,-37.86125132,0.950983295,50,02/12/2006,01/12/2006,17.33876134,17.07013889
49,09/12/2006,2006,14,-50.39634857,0.935469327,40,09/12/2006,01/12/2006,17.33876134,17.07013889
50,16/12/2006,2006,14,-66.30419538,0.914615745,38,16/12/2006,01/12/2006,17.33876134,17.07013889
51,23/12/2006,2006,14,-68.97096598,0.91109325,36,23/12/2006,01/12/2006,17.33876134,17.07013889
52,30/12/2006,2006,14,-16.35589901,0.978649328,32,30/12/2006,01/12/2006,17.33876134,17.07013889
1,07/01/2007,2007,14,-7.217747531,0.990457199,37,07/01/2007,01/01/2007,16.95893454,16.48907196
2,14/01/2007,2007,14,-23.98773106,0.968565718,35,14/01/2007,01/01/2007,16.95893454,16.48907196
3,21/01/2007,2007,14,-25.7655361,0.966908972,39,21/01/2007,01/01/2007,16.95893454,16.48907196
4,28/01/2007,2007,14,-33.4837005,0.95702432,37,28/01/2007,01/01/2007,16.95893454,16.48907196
5,04/02/2007,2007,13,-16.41568165,0.978958972,37,04/02/2007,01/02/2007,16.9935244,16.19632896
6,11/02/2007,2007,13,-38.99579266,0.94988779,40,11/02/2007,01/02/2007,16.9935244,16.19632896
7,18/02/2007,2007,11,-13.36975297,0.983550859,34,18/02/2007,01/02/2007,16.9935244,16.19632896
8,25/02/2007,2007,13,-44.13191774,0.944454287,30,25/02/2007,01/02/2007,16.9935244,16.19632896
9,04/03/2007,2007,13,-54.98731535,0.930747312,32,04/03/2007,01/03/2007,15.89046333,14.66444922
10,11/03/2007,2007,11,-56.91461254,0.926964507,33,11/03/2007,01/03/2007,15.89046333,14.66444922
11,18/03/2007,2007,12,-66.42946341,0.913979715,39,18/03/2007,01/03/2007,15.89046333,14.66444922
12,25/03/2007,2007,11,-65.49975062,0.915285859,41,25/03/2007,01/03/2007,15.89046333,14.66444922
13,01/04/2007,2007,10,-71.19396575,0.903697479,35,01/04/2007,01/04/2007,14.78437022,14.2593992
14,08/04/2007,2007,9,-75.52548642,0.896824913,26,08/04/2007,01/04/2007,14.78437022,14.2593992
15,15/04/2007,2007,11,-25.6805951,0.965867152,26,15/04/2007,01/04/2007,14.78437022,14.2593992
16,22/04/2007,2007,12,-4.699439641,0.994471151,33,22/04/2007,01/04/2007,14.78437022,14.2593992
17,29/04/2007,2007,12,21.77651933,1.03003002,40,29/04/2007,01/04/2007,14.78437022,14.2593992
18,06/05/2007,2007,13,23.03776363,1.031777211,40,06/05/2007,01/05/2007,15.04639973,14.97973307
19,13/05/2007,2007,12,25.80822495,1.035532097,45,13/05/2007,01/05/2007,15.04639973,14.97973307
20,20/05/2007,2007,12,30.10786292,1.040918594,18,20/05/2007,01/05/2007,15.04639973,14.97973307
21,27/05/2007,2007,11,20.17230226,1.027847633,31,27/05/2007,01/05/2007,15.04639973,14.97973307
22,03/06/2007,2007,11,20.2769137,1.028205913,28,03/06/2007,01/06/2007,15.38261955,15.38261955
23,10/06/2007,2007,12,18.29784705,1.025977241,26,10/06/2007,01/06/2007,15.38261955,15.38261955
24,17/06/2007,2007,11,9.725720436,1.01422085,35,17/06/2007,01/06/2007,15.38261955,15.38261955
25,24/06/2007,2007,11,8.201623807,1.011825049,39,24/06/2007,01/06/2007,15.38261955,15.38261955
26,01/07/2007,2007,11,-6.284444805,0.991731553,32,01/07/2007,01/07/2007,14.11292684,14.11292684
27,08/07/2007,2007,11,-10.79895417,0.985594966,33,08/07/2007,01/07/2007,14.11292684,14.11292684
28,15/07/2007,2007,11,-22.28055865,0.9692494,39,15/07/2007,01/07/2007,14.11292684,14.11292684
29,22/07/2007,2007,10,-27.17167746,0.963376913,31,22/07/2007,01/07/2007,14.11292684,14.11292684
30,29/07/2007,2007,10,-33.63874944,0.953317224,34,29/07/2007,01/07/2007,14.11292684,14.11292684
31,05/08/2007,2007,8,-31.90987607,0.957979776,28,05/08/2007,01/08/2007,13.85642345,13.85642345
32,12/08/2007,2007,8,-39.78070596,0.947858057,24,12/08/2007,01/08/2007,13.85642345,13.85642345
33,19/08/2007,2007,9,-33.88032829,0.955900351,32,19/08/2007,01/08/2007,13.85642345,13.85642345
34,26/08/2007,2007,11,-39.1608937,0.948463167,35,26/08/2007,01/08/2007,13.85642345,13.85642345
35,02/09/2007,2007,12,-36.22548163,0.951824021,38,02/09/2007,01/09/2007,13.77987716,13.77987716
36,09/09/2007,2007,12,-36.09382196,0.952587039,37,09/09/2007,01/09/2007,13.77987716,13.77987716
37,16/09/2007,2007,13,-36.27791001,0.951829725,44,16/09/2007,01/09/2007,13.77987716,13.77987716
38,23/09/2007,2007,12,-45.42864543,0.938280111,44,23/09/2007,01/09/2007,13.77987716,13.77987716
39,30/09/2007,2007,13,-35.48335401,0.953422816,33,30/09/2007,01/10/2007,10.67562173,10.67562173
40,07/10/2007,2007,12,-18.11188704,0.978882725,34,07/10/2007,01/10/2007,10.67562173,10.67562173
41,14/10/2007,2007,11,11.95486381,1.01710743,27,14/10/2007,01/10/2007,10.67562173,10.67562173
42,21/10/2007,2007,11,19.82378195,1.028095008,30,21/10/2007,01/10/2007,10.67562173,10.67562173
43,28/10/2007,2007,8,31.75957746,1.048449082,22,28/10/2007,01/10/2007,10.67562173,10.67562173
44,04/11/2007,2007,10,33.3303304,1.048556487,30,04/11/2007,01/11/2007,8.246834585,8.213867552
45,11/11/2007,2007,8,41.79295366,1.059997169,29,11/11/2007,01/11/2007,8.246834585,8.213867552
46,18/11/2007,2007,8,37.28704958,1.052915355,28,18/11/2007,01/11/2007,8.246834585,8.213867552
47,25/11/2007,2007,8,41.20159234,1.057927359,15,25/11/2007,01/11/2007,8.246834585,8.213867552
48,02/12/2007,2007,9,43.85624083,1.061689142,32,02/12/2007,01/12/2007,7.653088948,7.392249788
49,09/12/2007,2007,9,32.87551975,1.049781263,37,09/12/2007,01/12/2007,7.653088948,7.392249788
50,16/12/2007,2007,9,54.10304309,1.080572535,31,16/12/2007,01/12/2007,7.653088948,7.392249788
51,23/12/2007,2007,8,60.75422983,1.086312562,30,23/12/2007,01/12/2007,7.653088948,7.392249788
52,30/12/2007,2007,9,71.44569805,1.102155432,21,30/12/2007,01/12/2007,7.653088948,7.392249788
1,07/01/2008,2008,9,63.19722222,1.092894267,27,07/01/2008,01/01/2008,8.110418304,6.81498297
2,14/01/2008,2008,10,72.20804299,1.102332624,29,14/01/2008,01/01/2008,8.110418304,6.81498297
3,21/01/2008,2008,8,67.80581529,1.101015819,18,21/01/2008,01/01/2008,8.110418304,6.81498297
4,28/01/2008,2008,7,52.35296173,1.073791978,22,28/01/2008,01/01/2008,8.110418304,6.81498297
5,04/02/2008,2008,7,32.81522604,1.046670613,22,04/02/2008,01/02/2008,9.93132532,7.606814982
6,11/02/2008,2008,8,26.56930677,1.038198133,21,11/02/2008,01/02/2008,9.93132532,7.606814982
7,18/02/2008,2008,9,10.88016385,1.015474741,30,18/02/2008,01/02/2008,9.93132532,7.606814982
8,25/02/2008,2008,8,5.545540008,1.008785922,19,25/02/2008,01/02/2008,9.93132532,7.606814982
9,03/03/2008,2008,10,-3.90544029,0.996421624,32,03/03/2008,01/03/2008,11.20631096,8.694085028
10,10/03/2008,2008,9,-2.519782248,0.997897194,24,10/03/2008,01/03/2008,11.20631096,8.694085028
11,17/03/2008,2008,9,6.230048378,1.010087081,28,17/03/2008,01/03/2008,11.20631096,8.694085028
12,24/03/2008,2008,10,14.37801303,1.022142121,28,24/03/2008,01/03/2008,11.20631096,8.694085028
13,31/03/2008,2008,10,-0.74558672,0.999066401,34,31/03/2008,01/04/2008,11.18422656,9.924860897
14,07/04/2008,2008,10,5.916913557,1.008930547,33,07/04/2008,01/04/2008,11.18422656,9.924860897
15,14/04/2008,2008,11,10.93831274,1.014878174,30,14/04/2008,01/04/2008,11.18422656,9.924860897
16,21/04/2008,2008,8,15.52882784,1.021052307,22,21/04/2008,01/04/2008,11.18422656,9.924860897
17,28/04/2008,2008,10,5.051285438,1.00667197,25,28/04/2008,01/04/2008,11.18422656,9.924860897
18,05/05/2008,2008,10,-0.389289545,0.999901258,24,05/05/2008,01/05/2008,11.04765486,9.702460353
19,12/05/2008,2008,11,14.15990962,1.018771254,29,12/05/2008,01/05/2008,11.04765486,9.702460353
20,19/05/2008,2008,6,31.74621175,1.041641015,7,19/05/2008,01/05/2008,11.04765486,9.702460353
21,26/05/2008,2008,10,29.89606874,1.044198731,21,26/05/2008,01/05/2008,11.04765486,9.702460353
22,02/06/2008,2008,8,51.92468837,1.076340766,19,02/06/2008,01/06/2008,11.09769072,10.00927802
23,09/06/2008,2008,10,55.80143942,1.081082233,22,09/06/2008,01/06/2008,11.09769072,10.00927802
24,16/06/2008,2008,9,55.33686693,1.080833127,24,16/06/2008,01/06/2008,11.09769072,10.00927802
25,23/06/2008,2008,10,30.57197871,1.043593165,25,23/06/2008,01/06/2008,11.09769072,10.00927802
