"IndividID","MonthStart","Year","Month","Age","avgCondition","TB","Dominant","Died","Diss","Preg"
5,"01/02/1997",1997,2,396,NA,"N","N",0,0,0
5,"01/03/1997",1997,3,424,NA,"N","N",0,0,0
5,"01/04/1997",1997,4,455,NA,"N","N",0,0,0
5,"01/05/1997",1997,5,485,NA,"N","N",0,0,0
5,"01/06/1997",1997,6,516,NA,"N","N",0,0,0
5,"01/07/1997",1997,7,546,NA,"N","N",0,0,0
5,"01/08/1997",1997,8,577,NA,"N","N",0,0,0
5,"01/09/1997",1997,9,608,NA,"N","N",0,0,0
5,"01/10/1997",1997,10,638,NA,"N","N",0,0,0
5,"01/11/1997",1997,11,669,NA,"N","N",0,0,0
5,"01/12/1997",1997,12,699,NA,"N","N",0,0,0
5,"01/01/1998",1998,1,730,44.2227121,"N","N",0,0,1
5,"01/02/1998",1998,2,761,39.59368737,"N","N",0,0,NA
5,"01/03/1998",1998,3,789,-27.85699791,"N","N",0,0,0
5,"01/04/1998",1998,4,820,-32.22267521,"N","N",0,0,0
5,"01/05/1998",1998,5,850,-17.76410843,"N","N",0,0,0
5,"01/06/1998",1998,6,881,-23.50858007,"N","N",0,0,0
5,"01/07/1998",1998,7,911,-22.36354209,"N","N",0,0,0
5,"01/08/1998",1998,8,942,-25.41441579,"N","N",0,0,0
5,"01/09/1998",1998,9,973,45.42924481,"N","N",0,0,0
5,"01/10/1998",1998,10,1003,49.03798024,"N","N",0,0,0
5,"01/11/1998",1998,11,1034,89.17200652,"N","N",0,0,0
5,"01/12/1998",1998,12,1064,NA,"N","N",0,0,1
5,"01/01/1999",1999,1,1095,20.57727204,"N","N",0,0,0
5,"01/02/1999",1999,2,1126,39.08736343,"N","N",0,0,0
5,"01/03/1999",1999,3,1154,12.37415712,"N","N",0,0,1
5,"01/04/1999",1999,4,1185,-44.64306002,"N","N",0,0,NA
5,"01/05/1999",1999,5,1215,-18.41774548,"N","N",0,0,0
5,"01/06/1999",1999,6,1246,NA,"N","N",0,0,0
5,"01/07/1999",1999,7,1276,NA,"N","N",0,0,0
5,"01/08/1999",1999,8,1307,NA,"N","N",0,0,0
5,"01/09/1999",1999,9,1338,52.05021419,"N","N",0,0,1
5,"01/10/1999",1999,10,1368,NA,"N","N",0,0,NA
5,"01/11/1999",1999,11,1399,NA,"N","N",0,0,0
5,"01/12/1999",1999,12,1429,NA,"N","N",0,0,1
5,"01/01/2000",2000,1,1460,NA,"N","N",0,0,NA
5,"01/02/2000",2000,2,1491,NA,"N","N",0,0,0
5,"01/03/2000",2000,3,1520,NA,"N","N",0,0,0
5,"01/04/2000",2000,4,1551,NA,"N","N",1,0,0
6,"01/02/1997",1997,2,396,NA,"N","N",0,0,0
6,"01/03/1997",1997,3,424,NA,"N","N",0,0,0
6,"01/04/1997",1997,4,455,NA,"N","N",0,0,0
6,"01/05/1997",1997,5,485,NA,"N","N",0,0,0
6,"01/06/1997",1997,6,516,NA,"N","N",0,0,0
6,"01/07/1997",1997,7,546,NA,"N","N",0,0,0
6,"01/08/1997",1997,8,577,NA,"N","N",0,0,0
6,"01/09/1997",1997,9,608,NA,"N","N",0,0,0
6,"01/10/1997",1997,10,638,NA,"N","N",0,0,1
6,"01/11/1997",1997,11,669,NA,"N","N",0,0,NA
6,"01/12/1997",1997,12,699,NA,"N","N",0,0,0
6,"01/01/1998",1998,1,730,-3.746804956,"N","N",0,0,0
6,"01/02/1998",1998,2,761,-23.50173656,"N","N",0,0,0
6,"01/03/1998",1998,3,789,-9.049587997,"N","N",0,0,1
6,"01/04/1998",1998,4,820,-4.787015439,"N","N",0,0,0
6,"01/05/1998",1998,5,850,-25.46743064,"N","N",0,0,0
6,"01/06/1998",1998,6,881,-43.06212114,"N","N",0,0,0
6,"01/07/1998",1998,7,911,-32.01895114,"N","N",0,0,0
6,"01/08/1998",1998,8,942,-24.79247113,"N","N",0,0,0
6,"01/09/1998",1998,9,973,52.20888632,"N","N",0,0,0
6,"01/10/1998",1998,10,1003,80.51629862,"N","N",0,0,0
6,"01/11/1998",1998,11,1034,133.1091917,"N","N",0,0,1
6,"01/12/1998",1998,12,1064,85.08804288,"N","N",0,0,NA
6,"01/01/1999",1999,1,1095,72.75533979,"N","N",0,0,0
6,"01/02/1999",1999,2,1126,58.69835794,"N","N",0,0,0
6,"01/03/1999",1999,3,1154,-17.43989174,"N","N",0,0,1
6,"01/04/1999",1999,4,1185,-7.044570602,"N","N",0,0,0
6,"01/05/1999",1999,5,1215,50.87275539,"N","N",0,0,0
6,"01/06/1999",1999,6,1246,NA,"N","N",0,0,0
6,"01/07/1999",1999,7,1276,NA,"N","N",0,0,0
6,"01/08/1999",1999,8,1307,NA,"N","N",0,0,0
6,"01/09/1999",1999,9,1338,NA,"N","N",0,0,0
6,"01/10/1999",1999,10,1368,NA,"N","N",1,0,0
7,"01/02/1997",1997,2,396,NA,"N","N",0,0,0
7,"01/03/1997",1997,3,424,NA,"N","N",0,0,0
7,"01/04/1997",1997,4,455,NA,"N","N",0,0,0
7,"01/05/1997",1997,5,485,NA,"N","N",0,0,0
7,"01/06/1997",1997,6,516,NA,"N","N",0,0,0
7,"01/07/1997",1997,7,546,NA,"N","N",0,0,0
7,"01/08/1997",1997,8,577,NA,"N","N",0,0,0
7,"01/09/1997",1997,9,608,NA,"N","N",0,0,0
7,"01/10/1997",1997,10,638,NA,"N","N",0,0,0
7,"01/11/1997",1997,11,669,NA,"N","N",0,0,0
7,"01/12/1997",1997,12,699,NA,"N","N",0,0,0
7,"01/01/1998",1998,1,730,-0.515429289,"N","N",0,0,0
7,"01/02/1998",1998,2,761,13.15852656,"N","N",0,0,1
7,"01/03/1998",1998,3,789,-38.86932447,"N","N",0,0,NA
7,"01/04/1998",1998,4,820,-53.18966364,"N","N",0,0,0
7,"01/05/1998",1998,5,850,-55.95391909,"N","N",0,0,0
7,"01/06/1998",1998,6,881,-58.23595915,"N","N",0,0,0
7,"01/07/1998",1998,7,911,-58.23880934,"N","N",0,0,0
7,"01/08/1998",1998,8,942,-46.18200152,"N","N",0,0,0
7,"01/09/1998",1998,9,973,29.91817786,"N","N",0,0,0
7,"01/10/1998",1998,10,1003,58.0617582,"N","Y",0,0,0
7,"01/11/1998",1998,11,1034,89.64885859,"N","Y",0,0,0
7,"01/12/1998",1998,12,1064,61.38336992,"N","Y",0,0,1
7,"01/01/1999",1999,1,1095,68.95967204,"N","Y",0,0,0
7,"01/02/1999",1999,2,1126,135.957769,"N","Y",0,0,1
7,"01/03/1999",1999,3,1154,-36.27853568,"N","Y",0,0,NA
7,"01/04/1999",1999,4,1185,-16.67100527,"N","Y",0,0,0
7,"01/05/1999",1999,5,1215,14.83792876,"N","Y",0,0,0
7,"01/06/1999",1999,6,1246,NA,"N","Y",0,0,1
7,"01/07/1999",1999,7,1276,20.16404563,"N","Y",0,0,NA
7,"01/08/1999",1999,8,1307,5.807280776,"N","Y",0,0,0
7,"01/09/1999",1999,9,1338,47.91810245,"N","Y",0,0,1
7,"01/10/1999",1999,10,1368,64.16756316,"N","Y",0,0,NA
7,"01/11/1999",1999,11,1399,-8.762957034,"N","Y",0,0,1
7,"01/12/1999",1999,12,1429,NA,"N","Y",0,0,NA
7,"01/01/2000",2000,1,1460,50.76306657,"N","Y",0,0,0
7,"01/02/2000",2000,2,1491,60.11707518,"N","Y",0,0,1
7,"01/03/2000",2000,3,1520,36.20198001,"N","Y",0,0,NA
7,"01/04/2000",2000,4,1551,21.28037941,"N","Y",0,0,0
7,"01/05/2000",2000,5,1581,8.792442508,"N","Y",0,0,0
7,"01/06/2000",2000,6,1612,20.30421628,"N","Y",0,0,0
7,"01/07/2000",2000,7,1642,83.13314283,"N","Y",0,0,1
7,"01/08/2000",2000,8,1673,NA,"N","Y",0,0,NA
7,"01/09/2000",2000,9,1704,64.42184231,"N","Y",0,0,NA
7,"01/10/2000",2000,10,1734,83.62978441,"N","Y",0,0,1
7,"01/11/2000",2000,11,1765,-33.50351629,"N","Y",0,0,NA
7,"01/12/2000",2000,12,1795,1.316509466,"N","Y",0,0,0
7,"01/01/2001",2001,1,1826,-25.91052734,"N","Y",0,0,1
7,"01/02/2001",2001,2,1857,-35.28511615,"N","Y",0,0,NA
7,"01/03/2001",2001,3,1885,-68.82970976,"N","Y",0,0,0
7,"01/04/2001",2001,4,1916,-49.99292633,"N","Y",0,0,0
7,"01/05/2001",2001,5,1946,NA,"N","Y",0,0,1
7,"01/06/2001",2001,6,1977,68.02494364,"N","Y",0,0,0
7,"01/07/2001",2001,7,2007,NA,"N","Y",0,0,1
7,"01/08/2001",2001,8,2038,20.77593285,"N","Y",0,0,NA
7,"01/09/2001",2001,9,2069,-8.515521819,"N","Y",0,0,0
7,"01/10/2001",2001,10,2099,NA,"N","Y",0,0,1
7,"01/11/2001",2001,11,2130,50.60051901,"N","Y",0,0,NA
7,"01/12/2001",2001,12,2160,40.39384252,"N","Y",0,0,1
7,"01/01/2002",2002,1,2191,NA,"N","Y",0,0,NA
7,"01/02/2002",2002,2,2222,37.99681177,"N","Y",0,0,1
7,"01/03/2002",2002,3,2250,NA,"N","Y",0,0,NA
7,"01/04/2002",2002,4,2281,17.46833711,"N","Y",0,0,NA
7,"01/05/2002",2002,5,2311,-19.79322329,"N","Y",0,0,0
7,"01/06/2002",2002,6,2342,-49.90280471,"N","Y",0,0,0
7,"01/07/2002",2002,7,2372,-33.89872792,"N","Y",0,0,0
7,"01/08/2002",2002,8,2403,-7.445521925,"N","Y",0,0,1
7,"01/09/2002",2002,9,2434,-33.19653908,"N","Y",0,0,NA
7,"01/10/2002",2002,10,2464,61.94499581,"N","Y",0,0,1
7,"01/11/2002",2002,11,2495,NA,"N","Y",0,0,NA
7,"01/12/2002",2002,12,2525,33.34492754,"N","Y",0,0,NA
7,"01/01/2003",2003,1,2556,16.06647947,"N","Y",0,0,0
7,"01/02/2003",2003,2,2587,42.79430375,"N","Y",0,0,1
7,"01/03/2003",2003,3,2615,-33.96653173,"N","Y",0,0,NA
7,"01/04/2003",2003,4,2646,-64.60965922,"N","Y",0,0,0
7,"01/05/2003",2003,5,2676,-70.3143623,"N","Y",0,0,0
7,"01/06/2003",2003,6,2707,-54.23272352,"N","Y",0,0,0
7,"01/07/2003",2003,7,2737,-53.85656358,"N","Y",0,0,0
7,"01/08/2003",2003,8,2768,-76.42166891,"N","Y",0,0,0
7,"01/09/2003",2003,9,2799,-63.90134928,"N","Y",0,0,0
7,"01/10/2003",2003,10,2829,56.69435689,"N","Y",0,0,1
7,"01/11/2003",2003,11,2860,NA,"N","Y",0,0,NA
7,"01/12/2003",2003,12,2890,18.47183727,"N","Y",0,0,NA
7,"01/01/2004",2004,1,2921,-47.46635379,"N","Y",0,0,1
7,"01/02/2004",2004,2,2952,NA,"N","Y",0,1,NA
8,"01/04/1997",1997,4,377,NA,"N","N",0,0,0
8,"01/05/1997",1997,5,407,NA,"N","N",0,0,0
8,"01/06/1997",1997,6,438,NA,"N","N",0,0,0
8,"01/07/1997",1997,7,468,NA,"N","N",0,1,0
9,"01/01/1998",1998,1,386,51.42672068,"N","N",0,0,1
9,"01/02/1998",1998,2,417,-32.09788123,"N","N",0,0,0
9,"01/03/1998",1998,3,445,-67.172915,"N","N",0,0,0
9,"01/04/1998",1998,4,476,-29.57725043,"N","N",0,0,0
9,"01/05/1998",1998,5,506,14.68750647,"N","N",0,0,0
9,"01/06/1998",1998,6,537,-3.180221349,"N","N",0,0,0
9,"01/07/1998",1998,7,567,1.9126113,"N","N",0,0,1
9,"01/08/1998",1998,8,598,-31.6603165,"N","N",0,0,NA
9,"01/09/1998",1998,9,629,-40.62385639,"N","N",0,0,0
9,"01/10/1998",1998,10,659,-32.01532057,"N","N",0,0,1
9,"01/11/1998",1998,11,690,-19.19551109,"N","N",0,0,NA
9,"01/12/1998",1998,12,720,-51.13283712,"N","N",0,0,0
9,"01/01/1999",1999,1,751,-24.12266756,"N","N",0,0,0
9,"01/02/1999",1999,2,782,87.98869904,"N","N",0,0,1
9,"01/03/1999",1999,3,810,-63.17431949,"N","N",0,0,NA
9,"01/04/1999",1999,4,841,3.467370968,"N","N",0,0,0
9,"01/05/1999",1999,5,871,17.87655262,"N","N",0,0,0
9,"01/06/1999",1999,6,902,24.92435819,"N","N",0,0,0
9,"01/07/1999",1999,7,932,3.709068203,"N","N",0,0,0
9,"01/08/1999",1999,8,963,71.7471048,"N","N",0,0,0
9,"01/09/1999",1999,9,994,103.7132363,"N","N",0,1,0
10,"01/01/1998",1998,1,386,11.93688052,"N","N",0,0,0
10,"01/02/1998",1998,2,417,-29.21705522,"N","N",0,0,0
10,"01/03/1998",1998,3,445,-45.25429058,"N","N",0,0,0
10,"01/04/1998",1998,4,476,-6.414776415,"N","N",0,0,0
10,"01/05/1998",1998,5,506,41.40874621,"N","N",0,0,0
10,"01/06/1998",1998,6,537,11.66419857,"N","N",0,0,0
10,"01/07/1998",1998,7,567,1.013723609,"N","N",0,0,0
10,"01/08/1998",1998,8,598,-4.023895351,"N","N",0,0,1
10,"01/09/1998",1998,9,629,22.34181576,"N","Y",0,0,NA
10,"01/10/1998",1998,10,659,34.69907587,"N","Y",0,0,1
10,"01/11/1998",1998,11,690,NA,"N","Y",0,0,NA
10,"01/12/1998",1998,12,720,-47.1454244,"N","Y",0,0,1
10,"01/01/1999",1999,1,751,-40.22660862,"N","Y",0,0,NA
10,"01/02/1999",1999,2,782,-59.91665642,"N","Y",0,0,NA
10,"01/03/1999",1999,3,810,-77.75172984,"N","Y",0,0,0
10,"01/04/1999",1999,4,841,-14.70381929,"N","Y",0,0,0
10,"01/05/1999",1999,5,871,-8.539203278,"N","Y",0,0,0
10,"01/06/1999",1999,6,902,26.78818642,"N","Y",0,0,1
10,"01/07/1999",1999,7,932,5.718432338,"N","Y",0,0,NA
10,"01/08/1999",1999,8,963,2.176460152,"N","Y",0,0,0
10,"01/09/1999",1999,9,994,64.99828335,"N","Y",0,0,1
10,"01/10/1999",1999,10,1024,56.43038466,"N","Y",0,0,1
10,"01/11/1999",1999,11,1055,16.11831745,"N","Y",0,0,NA
10,"01/12/1999",1999,12,1085,3.260701694,"N","Y",0,0,NA
10,"01/01/2000",2000,1,1116,22.34218178,"N","Y",0,0,1
10,"01/02/2000",2000,2,1147,58.2643359,"N","Y",0,0,NA
10,"01/03/2000",2000,3,1176,1.99202981,"N","Y",0,0,NA
10,"01/04/2000",2000,4,1207,-5.234521801,"N","Y",0,0,0
10,"01/05/2000",2000,5,1237,15.04860898,"N","Y",0,0,0
10,"01/06/2000",2000,6,1268,2.027100951,"N","Y",0,0,0
10,"01/07/2000",2000,7,1298,13.40111829,"N","Y",0,0,0
10,"01/08/2000",2000,8,1329,NA,"N","Y",0,0,1
10,"01/09/2000",2000,9,1360,4.279921298,"N","Y",1,0,NA
11,"01/01/1998",1998,1,386,23.57206362,"N","N",0,0,0
11,"01/02/1998",1998,2,417,-35.16775141,"N","N",0,0,0
11,"01/03/1998",1998,3,445,-43.14227266,"N","N",0,0,0
11,"01/04/1998",1998,4,476,-15.87170686,"N","N",0,0,0
11,"01/05/1998",1998,5,506,14.94665455,"N","N",0,0,0
11,"01/06/1998",1998,6,537,0.131372004,"N","N",0,0,0
11,"01/07/1998",1998,7,567,13.2873711,"N","N",0,0,0
11,"01/08/1998",1998,8,598,24.5291003,"N","N",0,0,1
11,"01/09/1998",1998,9,629,11.59427031,"N","N",0,0,NA
11,"01/10/1998",1998,10,659,14.8319006,"N","N",0,0,0
11,"01/11/1998",1998,11,690,84.72333838,"N","N",1,0,0
12,"01/03/1998",1998,3,368,-32.86059265,"N","N",0,0,0
12,"01/04/1998",1998,4,399,-5.385420186,"N","N",0,0,0
12,"01/05/1998",1998,5,429,37.29915558,"N","N",0,0,0
12,"01/06/1998",1998,6,460,-21.10906371,"N","N",0,0,0
12,"01/07/1998",1998,7,490,18.31135284,"N","N",0,0,0
12,"01/08/1998",1998,8,521,5.372441232,"N","N",0,0,0
12,"01/09/1998",1998,9,552,-6.681653347,"N","N",0,0,0
12,"01/10/1998",1998,10,582,-1.931197903,"N","N",0,0,1
12,"01/11/1998",1998,11,613,NA,"N","N",0,0,NA
12,"01/12/1998",1998,12,643,-51.2936811,"N","N",0,0,0
12,"01/01/1999",1999,1,674,13.6784831,"N","N",0,0,0
12,"01/02/1999",1999,2,705,111.2312796,"N","N",0,0,1
12,"01/03/1999",1999,3,733,-36.51134017,"N","N",0,0,NA
12,"01/04/1999",1999,4,764,11.88726672,"N","N",0,0,0
12,"01/05/1999",1999,5,794,45.13053668,"N","N",0,0,0
12,"01/06/1999",1999,6,825,64.547622,"N","N",0,0,0
12,"01/07/1999",1999,7,855,-12.57715881,"N","N",0,0,0
12,"01/08/1999",1999,8,886,0.352732582,"N","N",0,0,0
12,"01/09/1999",1999,9,917,23.77863728,"N","N",0,1,0
13,"01/03/1998",1998,3,368,-42.92931871,"N","N",0,0,0
13,"01/04/1998",1998,4,399,-11.19010402,"N","N",0,0,0
13,"01/05/1998",1998,5,429,19.08855653,"N","N",0,0,0
13,"01/06/1998",1998,6,460,16.77761737,"N","N",0,0,0
13,"01/07/1998",1998,7,490,-12.44713798,"N","N",0,0,0
13,"01/08/1998",1998,8,521,-4.921269016,"N","N",0,0,0
13,"01/09/1998",1998,9,552,11.27061228,"N","N",0,0,0
13,"01/10/1998",1998,10,582,22.06286857,"N","N",0,0,0
13,"01/11/1998",1998,11,613,73.6306139,"N","N",0,0,1
13,"01/12/1998",1998,12,643,NA,"N","N",0,0,NA
13,"01/01/1999",1999,1,674,20.96110435,"N","N",0,0,NA
13,"01/02/1999",1999,2,705,3.196893639,"N","N",0,0,0
13,"01/03/1999",1999,3,733,-96.03075659,"N","N",0,0,0
13,"01/04/1999",1999,4,764,-48.70896961,"N","N",0,0,0
13,"01/05/1999",1999,5,794,-24.72879441,"N","N",0,0,0
13,"01/06/1999",1999,6,825,NA,"N","N",0,0,0
13,"01/07/1999",1999,7,855,NA,"N","N",0,0,0
13,"01/08/1999",1999,8,886,NA,"N","N",0,0,1
13,"01/09/1999",1999,9,917,-13.59420477,"N","N",0,0,NA
13,"01/10/1999",1999,10,947,41.680365,"Y","N",0,0,0
13,"01/11/1999",1999,11,978,14.07664532,"Y","N",0,0,0
13,"01/12/1999",1999,12,1008,NA,"Y","Y",0,0,1
13,"01/01/2000",2000,1,1039,92.08045992,"Y","Y",0,0,NA
13,"01/02/2000",2000,2,1070,86.59717313,"Y","Y",0,0,0
13,"01/03/2000",2000,3,1099,NA,"Y","Y",0,0,1
13,"01/04/2000",2000,4,1130,44.86916258,"Y","Y",0,0,0
13,"01/05/2000",2000,5,1160,37.15648605,"Y","Y",0,0,1
13,"01/06/2000",2000,6,1191,NA,"Y","Y",0,0,NA
13,"01/07/2000",2000,7,1221,66.77394377,"Y","Y",0,0,NA
13,"01/08/2000",2000,8,1252,49.3153674,"Y","Y",0,0,1
13,"01/09/2000",2000,9,1283,88.60673461,"Y","Y",0,0,NA
13,"01/10/2000",2000,10,1313,20.4007037,"Y","Y",0,0,0
13,"01/11/2000",2000,11,1344,-44.9242552,"Y","Y",0,0,0
13,"01/12/2000",2000,12,1374,-19.8717032,"Y","Y",0,0,1
13,"01/01/2001",2001,1,1405,NA,"Y","Y",0,0,NA
13,"01/02/2001",2001,2,1436,-4.741270208,"Y","Y",0,0,0
13,"01/03/2001",2001,3,1464,-43.76654985,"Y","Y",0,0,0
13,"01/04/2001",2001,4,1495,NA,"Y","Y",0,0,0
13,"01/05/2001",2001,5,1525,NA,"Y","Y",0,0,0
13,"01/06/2001",2001,6,1556,NA,"Y","Y",0,0,0
13,"01/07/2001",2001,7,1586,NA,"Y","Y",0,0,1
13,"01/08/2001",2001,8,1617,-43.65337645,"Y","Y",0,0,NA
13,"01/09/2001",2001,9,1648,-54.0604312,"Y","Y",0,0,0
13,"01/10/2001",2001,10,1678,NA,"Y","Y",0,0,1
13,"01/11/2001",2001,11,1709,88.36471858,"Y","Y",0,0,NA
13,"01/12/2001",2001,12,1739,31.28891419,"Y","Y",0,0,1
13,"01/01/2002",2002,1,1770,1.763392124,"Y","Y",0,0,NA
13,"01/02/2002",2002,2,1801,NA,"Y","Y",0,0,0
13,"01/03/2002",2002,3,1829,NA,"Y","Y",0,0,0
13,"01/04/2002",2002,4,1860,NA,"Y","Y",1,0,0
14,"01/03/1998",1998,3,368,-27.3469558,"N","N",0,0,0
14,"01/04/1998",1998,4,399,9.535791935,"N","N",0,0,0
14,"01/05/1998",1998,5,429,31.09151653,"N","N",0,0,0
14,"01/06/1998",1998,6,460,25.65130826,"N","N",0,0,0
14,"01/07/1998",1998,7,490,12.61237578,"N","N",0,0,0
14,"01/08/1998",1998,8,521,-22.17332062,"N","N",0,0,0
14,"01/09/1998",1998,9,552,NA,"N","N",0,0,0
14,"01/10/1998",1998,10,582,57.81126148,"N","N",0,0,0
14,"01/11/1998",1998,11,613,36.31725561,"N","N",0,0,0
14,"01/12/1998",1998,12,643,44.33322755,"N","N",0,0,1
14,"01/01/1999",1999,1,674,62.69473535,"N","N",0,0,NA
14,"01/02/1999",1999,2,705,24.19380075,"N","N",0,0,0
14,"01/03/1999",1999,3,733,-41.65132103,"N","N",0,0,0
14,"01/04/1999",1999,4,764,5.548438999,"N","N",0,0,0
14,"01/05/1999",1999,5,794,3.954704035,"N","N",0,0,0
14,"01/06/1999",1999,6,825,NA,"N","N",0,0,0
14,"01/07/1999",1999,7,855,NA,"N","N",0,0,0
14,"01/08/1999",1999,8,886,-9.834320023,"N","N",0,0,0
14,"01/09/1999",1999,9,917,42.49155198,"N","N",0,0,0
14,"01/10/1999",1999,10,947,NA,"N","Y",0,0,1
14,"01/11/1999",1999,11,978,72.29659159,"N","Y",0,0,NA
14,"01/12/1999",1999,12,1008,-24.27450352,"N","Y",0,0,0
14,"01/01/2000",2000,1,1039,-21.41126857,"N","N",0,0,0
14,"01/02/2000",2000,2,1070,0.519948486,"N","N",0,0,0
14,"01/03/2000",2000,3,1099,-11.91378069,"N","N",0,0,1
14,"01/04/2000",2000,4,1130,13.84912128,"N","N",0,0,NA
14,"01/05/2000",2000,5,1160,-3.679815584,"N","N",0,0,0
14,"01/06/2000",2000,6,1191,32.98247132,"N","N",0,0,0
14,"01/07/2000",2000,7,1221,-9.392676024,"N","N",0,0,0
14,"01/08/2000",2000,8,1252,-12.3026466,"N","N",0,0,0
14,"01/09/2000",2000,9,1283,NA,"N","N",0,1,0
15,"01/12/1998",1998,12,395,89.09340838,"N","N",0,0,1
15,"01/01/1999",1999,1,426,38.46960973,"N","N",0,0,NA
15,"01/02/1999",1999,2,457,10.85932009,"N","N",0,0,0
15,"01/03/1999",1999,3,485,-52.82915096,"N","N",0,0,0
15,"01/04/1999",1999,4,516,-1.319374988,"N","N",0,0,0
15,"01/05/1999",1999,5,546,-24.49564883,"N","N",0,0,0
15,"01/06/1999",1999,6,577,19.28271156,"N","N",0,0,0
15,"01/07/1999",1999,7,607,22.88596692,"N","N",0,0,0
15,"01/08/1999",1999,8,638,-7.630656847,"N","N",0,0,0
15,"01/09/1999",1999,9,669,-8.925807227,"N","N",0,0,0
15,"01/10/1999",1999,10,699,51.0160566,"N","N",0,0,1
15,"01/11/1999",1999,11,730,68.06828562,"N","N",0,0,NA
15,"01/12/1999",1999,12,760,-9.412242307,"N","N",0,0,1
15,"01/01/2000",2000,1,791,NA,"N","N",0,0,NA
15,"01/02/2000",2000,2,822,27.43224605,"N","N",0,0,NA
15,"01/03/2000",2000,3,851,-11.07559715,"N","N",0,0,0
15,"01/04/2000",2000,4,882,-1.215650403,"N","N",0,0,0
15,"01/05/2000",2000,5,912,-2.895145342,"N","N",1,0,0
16,"01/12/1998",1998,12,395,21.25566059,"N","N",0,0,0
16,"01/01/1999",1999,1,426,35.72503299,"N","N",0,0,0
16,"01/02/1999",1999,2,457,-0.697964852,"N","N",0,0,0
16,"01/03/1999",1999,3,485,-50.08917307,"N","N",0,0,0
16,"01/04/1999",1999,4,516,-2.422855595,"N","N",0,0,0
16,"01/05/1999",1999,5,546,-17.38727059,"N","N",0,0,0
16,"01/06/1999",1999,6,577,1.234007647,"Y","N",0,0,0
16,"01/07/1999",1999,7,607,27.71047835,"Y","N",0,0,0
16,"01/08/1999",1999,8,638,NA,"Y","N",0,0,0
16,"01/09/1999",1999,9,669,NA,"Y","N",1,0,0
17,"01/12/1998",1998,12,395,33.49966713,"N","N",0,0,0
17,"01/01/1999",1999,1,426,32.05545333,"N","N",0,0,0
17,"01/02/1999",1999,2,457,0.180265546,"N","N",0,0,0
17,"01/03/1999",1999,3,485,-73.62472033,"N","N",0,0,0
17,"01/04/1999",1999,4,516,10.7155724,"N","N",0,0,1
17,"01/05/1999",1999,5,546,-56.01589604,"N","N",0,0,0
17,"01/06/1999",1999,6,577,-32.02896334,"N","N",0,0,0
17,"01/07/1999",1999,7,607,-8.179569785,"N","N",0,0,0
17,"01/08/1999",1999,8,638,-46.72879323,"N","N",0,0,0
17,"01/09/1999",1999,9,669,-41.42478852,"N","N",0,0,0
17,"01/10/1999",1999,10,699,-36.82302355,"N","N",0,0,0
17,"01/11/1999",1999,11,730,-78.76709769,"N","N",0,0,0
17,"01/12/1999",1999,12,760,31.01892114,"N","N",0,0,1
17,"01/01/2000",2000,1,791,71.10398925,"N","N",0,0,0
17,"01/02/2000",2000,2,822,NA,"N","N",0,0,0
17,"01/03/2000",2000,3,851,8.70466568,"N","N",0,0,0
17,"01/04/2000",2000,4,882,54.00130358,"N","N",0,0,0
17,"01/05/2000",2000,5,912,88.4977131,"N","N",0,0,0
17,"01/06/2000",2000,6,943,107.3755699,"N","N",0,0,1
17,"01/07/2000",2000,7,973,-3.637043522,"N","N",0,0,NA
17,"01/08/2000",2000,8,1004,30.84976741,"N","N",0,0,0
17,"01/09/2000",2000,9,1035,39.166064,"N","N",0,0,1
17,"01/10/2000",2000,10,1065,NA,"N","N",0,0,NA
17,"01/11/2000",2000,11,1096,-57.89447413,"N","N",0,0,0
17,"01/12/2000",2000,12,1126,-29.80657916,"N","N",0,0,1
17,"01/01/2001",2001,1,1157,-36.76100456,"N","N",0,0,NA
17,"01/02/2001",2001,2,1188,-34.96992506,"N","N",0,0,1
17,"01/03/2001",2001,3,1216,-23.84743378,"N","N",0,0,0
17,"01/04/2001",2001,4,1247,-11.92366041,"N","N",0,0,0
17,"01/05/2001",2001,5,1277,66.25988138,"N","N",0,0,0
17,"01/06/2001",2001,6,1308,NA,"N","N",0,0,1
17,"01/07/2001",2001,7,1338,56.20161228,"N","N",0,0,NA
17,"01/08/2001",2001,8,1369,-25.96192882,"N","N",0,0,0
17,"01/09/2001",2001,9,1400,-19.07705516,"N","N",0,0,0
17,"01/10/2001",2001,10,1430,87.87097389,"N","N",0,0,0
17,"01/11/2001",2001,11,1461,NA,"N","N",0,1,0
18,"01/02/1999",1999,2,376,18.44961,"N","N",0,0,0
18,"01/03/1999",1999,3,404,-61.67252696,"N","N",0,0,0
18,"01/04/1999",1999,4,435,-24.27796456,"N","N",0,0,1
18,"01/05/1999",1999,5,465,-33.66231799,"N","N",0,0,0
18,"01/06/1999",1999,6,496,-43.72220325,"N","N",0,0,0
18,"01/07/1999",1999,7,526,-34.88235856,"N","N",0,0,0
18,"01/08/1999",1999,8,557,-36.66594087,"N","N",0,0,1
18,"01/09/1999",1999,9,588,-31.41664783,"N","N",0,0,0
18,"01/10/1999",1999,10,618,-22.44177134,"N","N",0,0,0
18,"01/11/1999",1999,11,649,-42.43470677,"N","N",0,0,0
18,"01/12/1999",1999,12,679,-31.44199024,"N","N",0,0,0
18,"01/01/2000",2000,1,710,30.29897324,"N","N",0,0,1
18,"01/02/2000",2000,2,741,30.56555388,"N","N",0,0,NA
