week,date,year,uniqueinds,weeklyresid,weeklyreldev,n_weeklyresid,date,MonthStart,GroupSize,GroupSize_ExcPups
20,19/05/2020,2020,22,51.05035698,1.087128196,49,19/05/2020,01/05/2020,13.09731152,11.79626715
21,26/05/2020,2020,25,45.34119724,1.076805651,63,26/05/2020,01/05/2020,13.09731152,11.79626715
22,02/06/2020,2020,28,39.4344714,1.060864583,79,02/06/2020,01/06/2020,14.94788937,12.53332866
23,09/06/2020,2020,29,12.89263489,1.021345608,77,09/06/2020,01/06/2020,14.94788937,12.53332866
24,16/06/2020,2020,24,1.260961237,1.001169313,64,16/06/2020,01/06/2020,14.94788937,12.53332866
25,23/06/2020,2020,26,-5.652278385,0.988665982,53,23/06/2020,01/06/2020,14.94788937,12.53332866
26,30/06/2020,2020,26,-10.12397205,0.982033657,58,30/06/2020,01/07/2020,14.93012095,14.39037736
27,07/07/2020,2020,29,-9.407401026,0.982195136,73,07/07/2020,01/07/2020,14.93012095,14.39037736
28,14/07/2020,2020,24,-26.22305197,0.953937917,34,14/07/2020,01/07/2020,14.93012095,14.39037736
29,21/07/2020,2020,25,-27.35530096,0.954973252,53,21/07/2020,01/07/2020,14.93012095,14.39037736
30,28/07/2020,2020,32,-23.00908414,0.960485925,62,28/07/2020,01/07/2020,14.93012095,14.39037736
31,04/08/2020,2020,31,-30.11782395,0.950056679,58,04/08/2020,01/08/2020,14.72248102,14.60211065
32,11/08/2020,2020,31,-35.25167838,0.941731429,59,11/08/2020,01/08/2020,14.72248102,14.60211065
33,18/08/2020,2020,31,-26.90899288,0.955864701,60,18/08/2020,01/08/2020,14.72248102,14.60211065
34,25/08/2020,2020,36,-40.8019038,0.933469456,90,25/08/2020,01/08/2020,14.72248102,14.60211065
35,01/09/2020,2020,33,-31.82967091,0.947016137,60,01/09/2020,01/09/2020,14.12310521,14.05231106
36,08/09/2020,2020,29,-35.24356289,0.94197887,64,08/09/2020,01/09/2020,14.12310521,14.05231106
37,15/09/2020,2020,31,-26.77259705,0.957231998,77,15/09/2020,01/09/2020,14.12310521,14.05231106
38,22/09/2020,2020,31,-27.46829357,0.955402795,86,22/09/2020,01/09/2020,14.12310521,14.05231106
39,29/09/2020,2020,29,-18.28446184,0.968970612,60,29/09/2020,01/09/2020,14.12310521,14.05231106
40,06/10/2020,2020,29,-10.83608447,0.981028458,52,06/10/2020,01/10/2020,12.21171883,11.72511169
41,13/10/2020,2020,24,-5.838940397,0.991704545,41,13/10/2020,01/10/2020,12.21171883,11.72511169
42,20/10/2020,2020,29,-12.84298129,0.979710823,66,20/10/2020,01/10/2020,12.21171883,11.72511169
43,27/10/2020,2020,26,-14.90667873,0.977706085,52,27/10/2020,01/10/2020,12.21171883,11.72511169
44,03/11/2020,2020,23,-3.476155329,0.995420221,51,03/11/2020,01/11/2020,10.92940266,10.16333796
45,10/11/2020,2020,14,-26.50907193,0.957767419,22,10/11/2020,01/11/2020,10.92940266,10.16333796
46,17/11/2020,2020,11,-5.450841155,0.99225585,16,17/11/2020,01/11/2020,10.92940266,10.16333796
47,24/11/2020,2020,14,28.10840153,1.045724121,19,24/11/2020,01/11/2020,10.92940266,10.16333796
48,01/12/2020,2020,21,36.39914145,1.05963963,38,01/12/2020,01/12/2020,11.98265962,10.23407341
49,08/12/2020,2020,22,40.69228248,1.069585677,36,08/12/2020,01/12/2020,11.98265962,10.23407341
50,15/12/2020,2020,28,59.19575145,1.098481088,43,15/12/2020,01/12/2020,11.98265962,10.23407341
51,22/12/2020,2020,20,61.35031719,1.104063336,39,22/12/2020,01/12/2020,11.98265962,10.23407341
52,29/12/2020,2020,18,53.94335077,1.090184199,32,29/12/2020,01/12/2020,11.98265962,10.23407341
1,07/01/2021,2021,10,52.08259997,1.084247811,19,07/01/2021,01/01/2021,12.27485712,10.33812991
2,14/01/2021,2021,13,49.70858751,1.079539568,23,14/01/2021,01/01/2021,12.27485712,10.33812991
3,21/01/2021,2021,19,65.45263667,1.11758336,42,21/01/2021,01/01/2021,12.27485712,10.33812991
4,28/01/2021,2021,15,54.99529728,1.094465089,23,28/01/2021,01/01/2021,12.27485712,10.33812991
5,04/02/2021,2021,17,36.61669774,1.063715377,30,04/02/2021,01/02/2021,13.75381268,11.76248677
6,11/02/2021,2021,24,43.57850198,1.072152277,51,11/02/2021,01/02/2021,13.75381268,11.76248677
7,18/02/2021,2021,17,26.49384925,1.04382848,31,18/02/2021,01/02/2021,13.75381268,11.76248677
8,25/02/2021,2021,21,16.51336987,1.030289692,47,25/02/2021,01/02/2021,13.75381268,11.76248677
9,04/03/2021,2021,26,5.078404389,1.009831816,65,04/03/2021,01/03/2021,15.30963382,12.33731702
10,11/03/2021,2021,25,-4.509348271,0.994835741,50,11/03/2021,01/03/2021,15.30963382,12.33731702
11,18/03/2021,2021,21,-6.144966958,0.99206982,46,18/03/2021,01/03/2021,15.30963382,12.33731702
12,25/03/2021,2021,21,6.318816608,1.010740724,51,25/03/2021,01/03/2021,15.30963382,12.33731702
13,01/04/2021,2021,25,24.87864475,1.041988178,44,01/04/2021,01/04/2021,16.70571812,13.94673736
14,08/04/2021,2021,24,23.14555427,1.039899927,43,08/04/2021,01/04/2021,16.70571812,13.94673736
15,15/04/2021,2021,27,24.99893137,1.042567726,63,15/04/2021,01/04/2021,16.70571812,13.94673736
16,22/04/2021,2021,25,19.76925217,1.032897714,45,22/04/2021,01/04/2021,16.70571812,13.94673736
17,29/04/2021,2021,34,15.20335028,1.024803306,81,29/04/2021,01/04/2021,16.70571812,13.94673736
18,06/05/2021,2021,38,13.25911057,1.022390867,85,06/05/2021,01/05/2021,16.0826286,15.17054069
19,13/05/2021,2021,31,14.24525834,1.02395271,49,13/05/2021,01/05/2021,16.0826286,15.17054069
20,20/05/2021,2021,36,16.53356295,1.026433772,57,20/05/2021,01/05/2021,16.0826286,15.17054069
21,27/05/2021,2021,40,17.61703967,1.028271685,84,27/05/2021,01/05/2021,16.0826286,15.17054069
22,03/06/2021,2021,38,8.244692113,1.011919542,85,03/06/2021,01/06/2021,16.13763428,15.7530189
23,10/06/2021,2021,37,5.431218213,1.007008428,64,10/06/2021,01/06/2021,16.13763428,15.7530189
24,17/06/2021,2021,40,8.711792972,1.013415824,98,17/06/2021,01/06/2021,16.13763428,15.7530189
25,24/06/2021,2021,39,27.80907261,1.043976764,74,24/06/2021,01/06/2021,16.13763428,15.7530189
26,01/07/2021,2021,37,26.02609311,1.039454567,76,01/07/2021,01/07/2021,15.36352579,15.30654573
27,08/07/2021,2021,37,25.2708897,1.039477927,54,08/07/2021,01/07/2021,15.36352579,15.30654573
28,15/07/2021,2021,29,11.52724913,1.019181232,60,15/07/2021,01/07/2021,15.36352579,15.30654573
29,22/07/2021,2021,42,3.829672185,1.006055635,109,22/07/2021,01/07/2021,15.36352579,15.30654573
30,29/07/2021,2021,39,-4.216757367,0.992783171,82,29/07/2021,01/07/2021,15.36352579,15.30654573
31,05/08/2021,2021,41,-5.912650359,0.9900296,95,05/08/2021,01/08/2021,15.8296871,15.35278929
32,12/08/2021,2021,40,-10.06787229,0.983996268,90,12/08/2021,01/08/2021,15.8296871,15.35278929
33,19/08/2021,2021,40,-19.48057103,0.969756395,101,19/08/2021,01/08/2021,15.8296871,15.35278929
34,26/08/2021,2021,43,-18.58980673,0.971029796,123,26/08/2021,01/08/2021,15.8296871,15.35278929
35,02/09/2021,2021,45,-38.00785608,0.940768703,124,02/09/2021,01/09/2021,16.57157312,15.71443026
36,09/09/2021,2021,41,-42.54582011,0.932244096,93,09/09/2021,01/09/2021,16.57157312,15.71443026
37,16/09/2021,2021,40,-52.96893661,0.917737559,83,16/09/2021,01/09/2021,16.57157312,15.71443026
38,23/09/2021,2021,45,-54.92756263,0.910682906,115,23/09/2021,01/09/2021,16.57157312,15.71443026
39,30/09/2021,2021,48,-68.14917404,0.892979852,119,30/09/2021,01/10/2021,14.56432164,14.45289307
40,07/10/2021,2021,47,-78.2423225,0.876819847,121,07/10/2021,01/10/2021,14.56432164,14.45289307
41,14/10/2021,2021,46,-79.48747777,0.878035762,121,14/10/2021,01/10/2021,14.56432164,14.45289307
42,21/10/2021,2021,35,-70.66574266,0.892953637,63,21/10/2021,01/10/2021,14.56432164,14.45289307
43,28/10/2021,2021,34,-46.6173695,0.929271845,54,28/10/2021,01/10/2021,14.56432164,14.45289307
44,04/11/2021,2021,36,0.797178916,1.000778172,50,04/11/2021,01/11/2021,11.97836267,11.89560405
45,11/11/2021,2021,31,27.57370315,1.043672893,46,11/11/2021,01/11/2021,11.97836267,11.89560405
46,18/11/2021,2021,38,9.873981172,1.016394472,73,18/11/2021,01/11/2021,11.97836267,11.89560405
47,25/11/2021,2021,36,6.602162456,1.012059419,80,25/11/2021,01/11/2021,11.97836267,11.89560405
48,02/12/2021,2021,39,9.983332249,1.017314966,68,02/12/2021,01/12/2021,10.82687529,10.4820373
49,09/12/2021,2021,28,-8.59323348,0.98707157,54,09/12/2021,01/12/2021,10.82687529,10.4820373
50,16/12/2021,2021,30,-1.099846705,0.99832948,58,16/12/2021,01/12/2021,10.82687529,10.4820373
51,23/12/2021,2021,24,6.811232047,1.009415083,39,23/12/2021,01/12/2021,10.82687529,10.4820373
52,30/12/2021,2021,28,19.44973124,1.030194999,58,30/12/2021,01/12/2021,10.82687529,10.4820373
1,07/01/2022,2022,28,22.50178907,1.035967026,47,07/01/2022,01/01/2022,12.03600068,10.44935871
2,14/01/2022,2022,35,18.9756197,1.029961556,80,14/01/2022,01/01/2022,12.03600068,10.44935871
3,21/01/2022,2022,37,19.67067771,1.030520799,71,21/01/2022,01/01/2022,12.03600068,10.44935871
4,28/01/2022,2022,36,20.08515301,1.030704724,74,28/01/2022,01/01/2022,12.03600068,10.44935871
5,04/02/2022,2022,38,16.91993914,1.027048103,61,04/02/2022,01/02/2022,13.42381962,10.93754978
6,11/02/2022,2022,32,23.91164332,1.03686544,62,11/02/2022,01/02/2022,13.42381962,10.93754978
7,18/02/2022,2022,34,33.22393705,1.051456004,76,18/02/2022,01/02/2022,13.42381962,10.93754978
8,25/02/2022,2022,31,22.73849241,1.036151933,87,25/02/2022,01/02/2022,13.42381962,10.93754978
9,04/03/2022,2022,33,15.47631018,1.024030714,74,04/03/2022,01/03/2022,15.0254468,11.49444994
10,11/03/2022,2022,45,11.8216335,1.020329653,92,11/03/2022,01/03/2022,15.0254468,11.49444994
11,18/03/2022,2022,36,8.41670823,1.015439279,69,18/03/2022,01/03/2022,15.0254468,11.49444994
12,25/03/2022,2022,38,5.873110443,1.009674002,76,25/03/2022,01/03/2022,15.0254468,11.49444994
13,01/04/2022,2022,38,6.439673347,1.012263444,92,01/04/2022,01/04/2022,15.68033979,13.14452194
14,08/04/2022,2022,40,13.20116136,1.021687087,81,08/04/2022,01/04/2022,15.68033979,13.14452194
15,15/04/2022,2022,40,18.15020135,1.029172906,79,15/04/2022,01/04/2022,15.68033979,13.14452194
16,22/04/2022,2022,43,25.08500651,1.040569508,105,22/04/2022,01/04/2022,15.68033979,13.14452194
17,29/04/2022,2022,40,29.12206319,1.047501415,90,29/04/2022,01/04/2022,15.68033979,13.14452194
18,06/05/2022,2022,47,30.16647847,1.048380279,98,06/05/2022,01/05/2022,15.66213047,14.51884783
19,13/05/2022,2022,52,29.25916364,1.045710987,125,13/05/2022,01/05/2022,15.66213047,14.51884783
20,20/05/2022,2022,45,30.20856749,1.047086089,82,20/05/2022,01/05/2022,15.66213047,14.51884783
21,27/05/2022,2022,44,17.73098733,1.027099149,92,27/05/2022,01/05/2022,15.66213047,14.51884783
22,03/06/2022,2022,43,34.76138877,1.052878311,97,03/06/2022,01/06/2022,14.5350576,14.06277189
23,10/06/2022,2022,32,45.65437798,1.067495271,59,10/06/2022,01/06/2022,14.5350576,14.06277189
24,17/06/2022,2022,38,33.53273458,1.051454856,75,17/06/2022,01/06/2022,14.5350576,14.06277189
25,24/06/2022,2022,25,20.08267435,1.030624744,34,24/06/2022,01/06/2022,14.5350576,14.06277189
26,01/07/2022,2022,34,21.56442274,1.033707289,59,01/07/2022,01/07/2022,14.54369807,14.06299631
27,08/07/2022,2022,35,28.14141707,1.04032434,70,08/07/2022,01/07/2022,14.54369807,14.06299631
28,15/07/2022,2022,39,44.62580962,1.066693115,71,15/07/2022,01/07/2022,14.54369807,14.06299631
29,22/07/2022,2022,30,40.87349679,1.061919925,56,22/07/2022,01/07/2022,14.54369807,14.06299631
30,29/07/2022,2022,31,43.59975962,1.064570998,58,29/07/2022,01/07/2022,14.54369807,14.06299631
31,05/08/2022,2022,30,28.60737887,1.041719754,61,05/08/2022,01/08/2022,13.2459256,12.84675118
32,12/08/2022,2022,38,30.3069065,1.042244354,65,12/08/2022,01/08/2022,13.2459256,12.84675118
33,19/08/2022,2022,33,27.49143455,1.039154941,61,19/08/2022,01/08/2022,13.2459256,12.84675118
34,26/08/2022,2022,25,33.68553084,1.04946557,45,26/08/2022,01/08/2022,13.2459256,12.84675118
35,02/09/2022,2022,27,18.57205261,1.02820399,42,02/09/2022,01/09/2022,13.84380044,12.92221891
36,09/09/2022,2022,26,16.29421224,1.02414564,44,09/09/2022,01/09/2022,13.84380044,12.92221891
37,16/09/2022,2022,31,0.924196764,1.00141215,66,16/09/2022,01/09/2022,13.84380044,12.92221891
38,23/09/2022,2022,29,-1.402400311,0.997469185,53,23/09/2022,01/09/2022,13.84380044,12.92221891
39,30/09/2022,2022,27,-21.57637244,0.968370151,55,30/09/2022,01/10/2022,13.78819219,11.99749643
40,07/10/2022,2022,25,-37.45552478,0.94445404,58,07/10/2022,01/10/2022,13.78819219,11.99749643
41,14/10/2022,2022,32,-40.6266838,0.940662283,51,14/10/2022,01/10/2022,13.78819219,11.99749643
42,21/10/2022,2022,31,-33.63680978,0.951310679,66,21/10/2022,01/10/2022,13.78819219,11.99749643
43,28/10/2022,2022,28,-44.54260759,0.934338859,49,28/10/2022,01/10/2022,13.78819219,11.99749643
44,04/11/2022,2022,26,-52.82254647,0.926394612,40,04/11/2022,01/11/2022,13.66915135,12.43197128
45,11/11/2022,2022,25,-29.71658696,0.957382578,43,11/11/2022,01/11/2022,13.66915135,12.43197128
46,18/11/2022,2022,24,-17.43467129,0.976182288,45,18/11/2022,01/11/2022,13.66915135,12.43197128
47,25/11/2022,2022,28,-18.97628312,0.975010914,59,25/11/2022,01/11/2022,13.66915135,12.43197128
48,02/12/2022,2022,26,-15.11226201,0.978633004,34,02/12/2022,01/12/2022,13.75528014,13.00766109
49,09/12/2022,2022,22,-11.94797823,0.983109786,47,09/12/2022,01/12/2022,13.75528014,13.00766109
50,16/12/2022,2022,23,-9.400595926,0.985611466,32,16/12/2022,01/12/2022,13.75528014,13.00766109
51,23/12/2022,2022,16,19.11321734,1.028453018,25,23/12/2022,01/12/2022,13.75528014,13.00766109
52,30/12/2022,2022,29,17.28689231,1.025297316,53,30/12/2022,01/12/2022,13.75528014,13.00766109
1,07/01/2023,2023,30,12.51105742,1.016426723,62,07/01/2023,01/01/2023,13.42451454,12.10264211
2,14/01/2023,2023,33,10.45140519,1.015053524,66,14/01/2023,01/01/2023,13.42451454,12.10264211
3,21/01/2023,2023,36,-14.5662264,0.978320931,80,21/01/2023,01/01/2023,13.42451454,12.10264211
4,28/01/2023,2023,38,-9.989071306,0.986552063,78,28/01/2023,01/01/2023,13.42451454,12.10264211
5,04/02/2023,2023,40,-13.38349011,0.980035836,90,04/02/2023,01/02/2023,14.54152509,12.96818253
6,11/02/2023,2023,41,-12.30118495,0.982182965,73,11/02/2023,01/02/2023,14.54152509,12.96818253
7,18/02/2023,2023,50,-3.88040945,0.994366769,84,18/02/2023,01/02/2023,14.54152509,12.96818253
8,25/02/2023,2023,48,-2.826681265,0.994660192,95,25/02/2023,01/02/2023,14.54152509,12.96818253
9,04/03/2023,2023,45,13.97260423,1.022032755,68,04/03/2023,01/03/2023,15.10940983,13.33199897
10,11/03/2023,2023,45,-3.120452011,0.994365515,88,11/03/2023,01/03/2023,15.10940983,13.33199897
11,18/03/2023,2023,60,-13.45906115,0.978037288,125,18/03/2023,01/03/2023,15.10940983,13.33199897
12,25/03/2023,2023,46,-19.91234371,0.96837355,80,25/03/2023,01/03/2023,15.10940983,13.33199897
13,01/04/2023,2023,50,2.050523622,1.002870398,99,01/04/2023,01/04/2023,14.7433744,13.49548332
14,08/04/2023,2023,46,1.490419253,1.002520517,77,08/04/2023,01/04/2023,14.7433744,13.49548332
15,15/04/2023,2023,58,0.60518237,1.000799084,103,15/04/2023,01/04/2023,14.7433744,13.49548332
16,22/04/2023,2023,48,-11.27635396,0.982712694,78,22/04/2023,01/04/2023,14.7433744,13.49548332
17,29/04/2023,2023,57,-21.41410114,0.967353968,104,29/04/2023,01/04/2023,14.7433744,13.49548332
18,06/05/2023,2023,54,-16.50886521,0.974520608,104,06/05/2023,01/05/2023,14.2653554,13.52254913
19,13/05/2023,2023,48,-9.955749415,0.985028929,86,13/05/2023,01/05/2023,14.2653554,13.52254913
20,20/05/2023,2023,61,-7.265543504,0.989855112,135,20/05/2023,01/05/2023,14.2653554,13.52254913
21,27/05/2023,2023,45,-9.827259863,0.985906314,92,27/05/2023,01/05/2023,14.2653554,13.52254913
22,03/06/2023,2023,42,-14.73580123,0.976789987,84,03/06/2023,01/06/2023,14.43473599,14.32109962
23,10/06/2023,2023,59,-6.589726788,0.990059885,136,10/06/2023,01/06/2023,14.43473599,14.32109962
24,17/06/2023,2023,59,-6.518004484,0.989458384,144,17/06/2023,01/06/2023,14.43473599,14.32109962
25,24/06/2023,2023,40,-0.97904222,0.997777284,81,24/06/2023,01/06/2023,14.43473599,14.32109962
26,01/07/2023,2023,46,-13.42072651,0.979832978,89,01/07/2023,01/07/2023,14.38433495,14.25933495
27,08/07/2023,2023,44,-4.642576335,0.99202043,103,08/07/2023,01/07/2023,14.38433495,14.25933495
28,15/07/2023,2023,57,-8.78096376,0.985441563,140,15/07/2023,01/07/2023,14.38433495,14.25933495
29,22/07/2023,2023,54,-9.826288926,0.984869529,132,22/07/2023,01/07/2023,14.38433495,14.25933495
30,29/07/2023,2023,52,-9.918964569,0.983921367,110,29/07/2023,01/07/2023,14.38433495,14.25933495
31,05/08/2023,2023,52,-19.07267952,0.969712719,106,05/08/2023,01/08/2023,14.23053726,14.17637059
32,12/08/2023,2023,55,-11.7044709,0.981906668,115,12/08/2023,01/08/2023,14.23053726,14.17637059
33,19/08/2023,2023,57,-9.733258427,0.984347871,166,19/08/2023,01/08/2023,14.23053726,14.17637059
34,26/08/2023,2023,64,-14.14255641,0.977996327,189,26/08/2023,01/08/2023,14.23053726,14.17637059
35,02/09/2023,2023,62,-16.67166342,0.974161724,140,02/09/2023,01/09/2023,13.70944453,13.5389981
36,09/09/2023,2023,61,-5.337952795,0.991402191,164,09/09/2023,01/09/2023,13.70944453,13.5389981
37,16/09/2023,2023,66,-21.19115164,0.967184176,152,16/09/2023,01/09/2023,13.70944453,13.5389981
38,23/09/2023,2023,68,-16.64383802,0.973769978,213,23/09/2023,01/09/2023,13.70944453,13.5389981
39,30/09/2023,2023,71,-13.95920948,0.978872101,197,30/09/2023,01/10/2023,11.92300973,11.08722269
40,07/10/2023,2023,64,-25.2948543,0.960824138,216,07/10/2023,01/10/2023,11.92300973,11.08722269
41,14/10/2023,2023,51,29.28747057,1.044939133,112,14/10/2023,01/10/2023,11.92300973,11.08722269
42,21/10/2023,2023,34,61.24104743,1.097646941,74,21/10/2023,01/10/2023,11.92300973,11.08722269
43,28/10/2023,2023,36,42.54747657,1.069442469,101,28/10/2023,01/10/2023,11.92300973,11.08722269
44,04/11/2023,2023,45,32.12886268,1.050907603,100,04/11/2023,01/11/2023,11.41044579,10.00710867
45,11/11/2023,2023,47,8.619208537,1.014576993,103,11/11/2023,01/11/2023,11.41044579,10.00710867
46,18/11/2023,2023,44,-3.995118833,0.994219323,110,18/11/2023,01/11/2023,11.41044579,10.00710867
47,25/11/2023,2023,45,6.891512806,1.00998154,97,25/11/2023,01/11/2023,11.41044579,10.00710867
48,02/12/2023,2023,42,12.81554242,1.017497002,113,02/12/2023,01/12/2023,12.491268,11.16035802
49,09/12/2023,2023,40,11.6518883,1.016237079,99,09/12/2023,01/12/2023,12.491268,11.16035802
50,16/12/2023,2023,41,-0.802192033,0.997692541,134,16/12/2023,01/12/2023,12.491268,11.16035802
51,23/12/2023,2023,34,-25.94598227,0.958165918,89,23/12/2023,01/12/2023,12.491268,11.16035802
52,30/12/2023,2023,43,-26.82592704,0.957431403,90,30/12/2023,01/12/2023,12.491268,11.16035802
