week,date,year,uniqueinds,weeklyresid,weeklyreldev,n_weeklyresid,date,MonthStart,GroupSize,GroupSize_ExcPups
5,04/02/2022,2022,4,21.42335028,1.032376003,9,04/02/2022,01/02/2022,13.42381962,10.93754978
6,11/02/2022,2022,4,25.58030318,1.034563726,11,11/02/2022,01/02/2022,13.42381962,10.93754978
7,18/02/2022,2022,6,34.45199363,1.046535795,17,18/02/2022,01/02/2022,13.42381962,10.93754978
8,25/02/2022,2022,7,50.48681241,1.071252003,18,25/02/2022,01/02/2022,13.42381962,10.93754978
9,04/03/2022,2022,8,27.60482148,1.040785671,19,04/03/2022,01/03/2022,15.0254468,11.49444994
10,11/03/2022,2022,8,9.643749131,1.014829161,17,11/03/2022,01/03/2022,15.0254468,11.49444994
11,18/03/2022,2022,10,12.82745936,1.019411971,22,18/03/2022,01/03/2022,15.0254468,11.49444994
12,25/03/2022,2022,12,-13.8444957,0.980736551,25,25/03/2022,01/03/2022,15.0254468,11.49444994
13,01/04/2022,2022,10,-20.88263089,0.970766843,33,01/04/2022,01/04/2022,15.68033979,13.14452194
14,08/04/2022,2022,10,-10.94112998,0.986073022,27,08/04/2022,01/04/2022,15.68033979,13.14452194
15,15/04/2022,2022,10,-8.500910071,0.990712034,23,15/04/2022,01/04/2022,15.68033979,13.14452194
16,22/04/2022,2022,10,10.2215261,1.016298955,22,22/04/2022,01/04/2022,15.68033979,13.14452194
17,29/04/2022,2022,10,16.1283397,1.026265704,24,29/04/2022,01/04/2022,15.68033979,13.14452194
18,06/05/2022,2022,11,12.32454177,1.018363124,26,06/05/2022,01/05/2022,15.66213047,14.51884783
19,13/05/2022,2022,11,8.040321393,1.012566288,30,13/05/2022,01/05/2022,15.66213047,14.51884783
20,20/05/2022,2022,10,15.79759223,1.023527603,22,20/05/2022,01/05/2022,15.66213047,14.51884783
21,27/05/2022,2022,8,4.584798876,1.007692006,19,27/05/2022,01/05/2022,15.66213047,14.51884783
22,03/06/2022,2022,7,31.08968131,1.045032903,17,03/06/2022,01/06/2022,14.5350576,14.06277189
23,10/06/2022,2022,8,64.56430124,1.092281962,14,10/06/2022,01/06/2022,14.5350576,14.06277189
24,17/06/2022,2022,5,58.10214794,1.084513244,15,17/06/2022,01/06/2022,14.5350576,14.06277189
25,24/06/2022,2022,5,65.7562151,1.096576388,7,24/06/2022,01/06/2022,14.5350576,14.06277189
26,01/07/2022,2022,5,43.07819636,1.061720704,8,01/07/2022,01/07/2022,14.54369807,14.06299631
27,08/07/2022,2022,6,61.96025762,1.087560562,10,08/07/2022,01/07/2022,14.54369807,14.06299631
28,15/07/2022,2022,5,91.91039338,1.124151372,8,15/07/2022,01/07/2022,14.54369807,14.06299631
29,22/07/2022,2022,1,103.2522077,1.131321558,2,22/07/2022,01/07/2022,14.54369807,14.06299631
31,05/08/2022,2022,1,17.12618538,1.023627621,2,05/08/2022,01/08/2022,13.2459256,12.84675118
32,12/08/2022,2022,3,64.65734309,1.090793375,5,12/08/2022,01/08/2022,13.2459256,12.84675118
33,19/08/2022,2022,5,47.42376154,1.067577279,10,19/08/2022,01/08/2022,13.2459256,12.84675118
34,26/08/2022,2022,6,43.28175018,1.060607039,14,26/08/2022,01/08/2022,13.2459256,12.84675118
35,02/09/2022,2022,10,47.75939291,1.066122451,15,02/09/2022,01/09/2022,13.84380044,12.92221891
36,09/09/2022,2022,10,28.82004857,1.040983536,26,09/09/2022,01/09/2022,13.84380044,12.92221891
37,16/09/2022,2022,9,19.34912525,1.027522152,22,16/09/2022,01/09/2022,13.84380044,12.92221891
38,23/09/2022,2022,12,12.8514914,1.019148786,24,23/09/2022,01/09/2022,13.84380044,12.92221891
39,30/09/2022,2022,9,10.50223916,1.017650251,21,30/09/2022,01/10/2022,13.78819219,11.99749643
40,07/10/2022,2022,8,-6.468265928,0.990432419,19,07/10/2022,01/10/2022,13.78819219,11.99749643
41,14/10/2022,2022,8,12.77462926,1.016572135,12,14/10/2022,01/10/2022,13.78819219,11.99749643
42,21/10/2022,2022,5,-7.826290108,0.987607204,10,21/10/2022,01/10/2022,13.78819219,11.99749643
43,28/10/2022,2022,8,-40.89286349,0.940324911,17,28/10/2022,01/10/2022,13.78819219,11.99749643
44,04/11/2022,2022,9,-46.50430704,0.931786747,12,04/11/2022,01/11/2022,13.66915135,12.43197128
45,11/11/2022,2022,8,-3.712407571,0.993271183,15,11/11/2022,01/11/2022,13.66915135,12.43197128
46,18/11/2022,2022,10,-15.57288033,0.975778672,16,18/11/2022,01/11/2022,13.66915135,12.43197128
47,25/11/2022,2022,10,-4.54623067,0.991770591,22,25/11/2022,01/11/2022,13.66915135,12.43197128
48,02/12/2022,2022,8,-2.655355101,0.997032238,12,02/12/2022,01/12/2022,13.75528014,13.00766109
49,09/12/2022,2022,7,-1.963831019,0.997159812,14,09/12/2022,01/12/2022,13.75528014,13.00766109
50,16/12/2022,2022,5,-25.07038084,0.957674449,9,16/12/2022,01/12/2022,13.75528014,13.00766109
51,23/12/2022,2022,3,13.85228583,1.01286553,4,23/12/2022,01/12/2022,13.75528014,13.00766109
52,30/12/2022,2022,6,0.081429067,0.989958861,12,30/12/2022,01/12/2022,13.75528014,13.00766109
1,07/01/2023,2023,5,35.43921351,1.054381099,11,07/01/2023,01/01/2023,13.42451454,12.10264211
2,14/01/2023,2023,7,24.77343463,1.034714709,15,14/01/2023,01/01/2023,13.42451454,12.10264211
3,21/01/2023,2023,7,-12.38863891,0.984134019,21,21/01/2023,01/01/2023,13.42451454,12.10264211
4,28/01/2023,2023,9,-8.686994886,0.985259878,18,28/01/2023,01/01/2023,13.42451454,12.10264211
5,04/02/2023,2023,7,14.04146958,1.020427557,17,04/02/2023,01/02/2023,14.54152509,12.96818253
6,11/02/2023,2023,7,-8.969300884,0.98887086,18,11/02/2023,01/02/2023,14.54152509,12.96818253
7,18/02/2023,2023,6,22.86557333,1.032361945,13,18/02/2023,01/02/2023,14.54152509,12.96818253
8,25/02/2023,2023,5,4.205579069,1.00888486,10,25/02/2023,01/02/2023,14.54152509,12.96818253
9,04/03/2023,2023,6,11.9220486,1.018310569,7,04/03/2023,01/03/2023,15.10940983,13.33199897
10,11/03/2023,2023,5,-5.866754588,0.993237783,10,11/03/2023,01/03/2023,15.10940983,13.33199897
11,18/03/2023,2023,8,-10.93433928,0.98497416,15,18/03/2023,01/03/2023,15.10940983,13.33199897
12,25/03/2023,2023,7,-15.62800981,0.979329835,15,25/03/2023,01/03/2023,15.10940983,13.33199897
13,01/04/2023,2023,11,0.445508774,1.000183592,22,01/04/2023,01/04/2023,14.7433744,13.49548332
14,08/04/2023,2023,8,-4.654533797,0.993435939,12,08/04/2023,01/04/2023,14.7433744,13.49548332
15,15/04/2023,2023,10,-13.63807521,0.98142024,19,15/04/2023,01/04/2023,14.7433744,13.49548332
16,22/04/2023,2023,9,-17.56011543,0.975756681,16,22/04/2023,01/04/2023,14.7433744,13.49548332
17,29/04/2023,2023,11,-37.22578421,0.949623761,22,29/04/2023,01/04/2023,14.7433744,13.49548332
18,06/05/2023,2023,10,-33.58732623,0.954119756,18,06/05/2023,01/05/2023,14.2653554,13.52254913
19,13/05/2023,2023,10,-22.58130322,0.968321663,21,13/05/2023,01/05/2023,14.2653554,13.52254913
20,20/05/2023,2023,13,-14.00777866,0.979874307,30,20/05/2023,01/05/2023,14.2653554,13.52254913
21,27/05/2023,2023,9,-21.31371285,0.969901467,21,27/05/2023,01/05/2023,14.2653554,13.52254913
22,03/06/2023,2023,8,-22.35279691,0.966906822,20,03/06/2023,01/06/2023,14.43473599,14.32109962
23,10/06/2023,2023,11,-7.356821854,0.988995425,32,10/06/2023,01/06/2023,14.43473599,14.32109962
24,17/06/2023,2023,13,-2.74505531,0.995876681,28,17/06/2023,01/06/2023,14.43473599,14.32109962
25,24/06/2023,2023,11,-0.08639013,1.00011113,21,24/06/2023,01/06/2023,14.43473599,14.32109962
26,01/07/2023,2023,11,-4.464092255,0.992983624,22,01/07/2023,01/07/2023,14.38433495,14.25933495
27,08/07/2023,2023,8,0.134171744,0.998103196,18,08/07/2023,01/07/2023,14.38433495,14.25933495
28,15/07/2023,2023,12,2.506998879,1.003386399,32,15/07/2023,01/07/2023,14.38433495,14.25933495
29,22/07/2023,2023,10,-5.795886906,0.991173943,27,22/07/2023,01/07/2023,14.38433495,14.25933495
30,29/07/2023,2023,9,3.308658724,1.004491622,19,29/07/2023,01/07/2023,14.38433495,14.25933495
31,05/08/2023,2023,9,-14.20629589,0.98066925,23,05/08/2023,01/08/2023,14.23053726,14.17637059
32,12/08/2023,2023,7,-3.422968337,0.995632521,13,12/08/2023,01/08/2023,14.23053726,14.17637059
33,19/08/2023,2023,6,-7.91600929,0.98861782,19,19/08/2023,01/08/2023,14.23053726,14.17637059
34,26/08/2023,2023,6,-12.1738918,0.98334396,20,26/08/2023,01/08/2023,14.23053726,14.17637059
35,02/09/2023,2023,8,2.984696286,1.003867316,20,02/09/2023,01/09/2023,13.70944453,13.5389981
36,09/09/2023,2023,9,1.20191174,1.001712481,21,09/09/2023,01/09/2023,13.70944453,13.5389981
37,16/09/2023,2023,13,4.286472616,1.005947433,26,16/09/2023,01/09/2023,13.70944453,13.5389981
38,23/09/2023,2023,14,5.320516881,1.007196501,44,23/09/2023,01/09/2023,13.70944453,13.5389981
39,30/09/2023,2023,12,-1.830051446,0.997146945,33,30/09/2023,01/10/2023,11.92300973,11.08722269
40,07/10/2023,2023,11,-21.15824448,0.969927902,36,07/10/2023,01/10/2023,11.92300973,11.08722269
41,14/10/2023,2023,7,47.5761865,1.06385058,14,14/10/2023,01/10/2023,11.92300973,11.08722269
42,21/10/2023,2023,9,61.44950693,1.084851117,22,21/10/2023,01/10/2023,11.92300973,11.08722269
43,28/10/2023,2023,9,48.72157519,1.066346201,35,28/10/2023,01/10/2023,11.92300973,11.08722269
44,04/11/2023,2023,9,31.89631598,1.043709522,27,04/11/2023,01/11/2023,11.41044579,10.00710867
45,11/11/2023,2023,8,3.041796568,1.005507792,25,11/11/2023,01/11/2023,11.41044579,10.00710867
46,18/11/2023,2023,9,-8.848310682,0.986541138,25,18/11/2023,01/11/2023,11.41044579,10.00710867
47,25/11/2023,2023,9,-10.09046583,0.984346322,29,25/11/2023,01/11/2023,11.41044579,10.00710867
48,02/12/2023,2023,9,10.7412991,1.014865062,27,02/12/2023,01/12/2023,12.491268,11.16035802
49,09/12/2023,2023,9,-3.86239498,0.993735605,29,09/12/2023,01/12/2023,12.491268,11.16035802
50,16/12/2023,2023,10,-14.28905677,0.978574407,27,16/12/2023,01/12/2023,12.491268,11.16035802
51,23/12/2023,2023,8,-45.43155696,0.936733748,29,23/12/2023,01/12/2023,12.491268,11.16035802
52,30/12/2023,2023,9,-45.28332298,0.941449698,20,30/12/2023,01/12/2023,12.491268,11.16035802
